"chr","start","end","SE_ID","eRNA_count","TCGA-05-4382_tumor","TCGA-05-4397_tumor","TCGA-05-4403_tumor","TCGA-05-4405_tumor","TCGA-05-4427_tumor","TCGA-35-5375_tumor","TCGA-38-4625_tumor","TCGA-38-4626_tumor","TCGA-38-6178_tumor","TCGA-44-2655_tumor","TCGA-44-2656_tumor","TCGA-44-2659_tumor","TCGA-44-2666_tumor","TCGA-44-2668_tumor","TCGA-44-3396_tumor","TCGA-44-3918_tumor","TCGA-44-6145_tumor","TCGA-44-6146_tumor","TCGA-44-7659_tumor","TCGA-44-7662_tumor","TCGA-44-A479_tumor","TCGA-49-4501_tumor","TCGA-49-6743_tumor","TCGA-49-6744_tumor","TCGA-49-AAR0_tumor","TCGA-49-AAR2_tumor","TCGA-49-AARE_tumor","TCGA-50-5045_tumor","TCGA-50-5066_tumor","TCGA-50-5931_tumor","TCGA-50-5946_tumor","TCGA-50-6591_tumor","TCGA-50-6597_tumor","TCGA-50-6673_tumor","TCGA-53-A4EZ_tumor","TCGA-55-6543_tumor","TCGA-55-7907_tumor","TCGA-55-7910_tumor","TCGA-55-8094_tumor","TCGA-55-8302_tumor","TCGA-55-8510_tumor","TCGA-55-8511_tumor","TCGA-55-8616_tumor","TCGA-55-8620_tumor","TCGA-64-1677_tumor","TCGA-64-5781_tumor","TCGA-69-8254_tumor","TCGA-75-5126_tumor","TCGA-75-6205_tumor","TCGA-78-7540_tumor","TCGA-86-7955_tumor","TCGA-93-A4JO_tumor","TCGA-93-A4JP_tumor","TCGA-95-7948_tumor","TCGA-97-7937_tumor","TCGA-97-8179_tumor","TCGA-97-8552_tumor","TCGA-99-7458_tumor","TCGA-J2-A4AE_tumor","TCGA-L9-A743_tumor","TCGA-MN-A4N1_tumor","TCGA-MP-A4SV_tumor","TCGA-MP-A4TA_tumor","TCGA-NJ-A4YI_tumor"
"chr21",47549822,47551768,"chr21:47549822-47551768",13,1.1014430799672,-0.117008858320397,0.00617306121799362,1.1279908289356,-0.804191432934889,-0.894087277515806,0.0550484861665952,0.492113018557414,0.603859708191538,-0.338643734103429,0.291028106435699,-0.098794416387866,-0.448582808519674,2.16329283620698,1.0426268095157,0.70346830257014,0.865971638762765,-0.393013592083017,-0.78352815173844,1.76304421843921,-0.138330990033987,0.359344076055875,0.283135800551319,0.429106879099475,-0.0839087776673835,-1.0340807197454,-0.182668471944458,-0.135671586186649,-0.141153282321502,0.73356971583228,-2.0427570686693,0.138856483195079,-1.54528383985059,0.189452697498514,-0.87516642812216,0.0882343053780772,-0.460264875166021,-1.41261897269473,-2.83671674319918,-0.465024483820701,0.18394231081829,0.712901837052272,-0.259191326446234,-1.03363938963075,-2.19847000658448,0.275102330996968,-1.03479923979661,0.597827774864214,0.973780551434542,-1.7308871012376,-1.82360269547847,-0.222982760334948,0.398988008054037,-0.618210694906234,-0.643797009625638,-0.352408465851713,-0.64222242448274,0.270438471154904,-1.22160061370148,0.399780385216798,0.0824017322912521,0.0907228765451924,0.406735447312721,-0.176543102823094
"chr6",33659805,33660405,"chr6:33659805-33660405",5,0.468854652170983,-0.0238064712245309,-1.10882987818863,0.216010052936411,-0.222321902239795,-0.744108593409452,0.536527173929071,0.201178865607721,0.292876548409142,-0.353087833817099,-0.710565038515709,0.519243886534597,0.799097248769912,0.0420522962479399,0.829281574379825,-0.256987734277751,0.315622942271041,0.383390850449298,1.0748276520094,0.33720194089827,0.06541324443084,-0.607477131500541,-2.09008970736305,-0.783288919563455,0.285982036418013,1.40095146858648,-0.369921079080407,-1.31171231439892,-0.851956945550972,0.656498951780042,0.537338644514347,-1.56165468947,-1.5455849745355,-1.06386921331499,1.85196940532127,-0.580114072825191,-0.84410612376015,0.229666984285084,-1.50612759354067,0.888497014783013,0.720113119077927,1.56535161621937,0.497646738989477,0.445819056815763,0.942027433845736,-0.0818707860346925,0.29154663710779,-0.505899931959892,-0.156624006821042,-0.107825384540318,-2.54070428855345,0.868438255085944,0.981990822117571,-1.51896258730778,0.397967721619183,0.651856382300543,1.07297322042529,-0.364399157156948,1.11914899014025,0.760407405884016,1.081089269669,1.65536359480311,0.588766397609958,0.519211321745424
"chr2",10581094,10581535,"chr2:10581094-10581535",4,-0.295610942493022,-0.852196978547174,-1.43552417344511,-0.412415620291806,-0.0416443228644984,-1.43552417344511,-0.893297679054345,-0.519758635210349,-1.19606953682501,1.03090330132435,-0.144661491328534,0.15418181520745,-0.313533016958583,-1.43552417344511,-0.193066691460286,-0.320613387278713,-0.341929980196397,-0.370924124803628,0.405204115124001,-0.397112984811598,1.12895085943,-0.438220551249352,-1.1233991684644,-1.05217413235977,1.90170290877022,2.93041216520476,-0.267048085682208,-0.63723646217423,-0.531697101267504,-0.600698503314826,0.0670345804034854,-0.109667921192972,-1.43552417344511,-0.163756778075271,-0.577391601026655,-0.50611758410873,-0.628531692509527,1.84905219187899,1.57632325016743,-0.017664225078135,-0.67974297393842,-0.434966393182692,-0.603644117866976,-0.368956343712063,-0.229906771043006,-0.0704450941976335,0.436785586838217,-0.483252459589329,-0.335848945592081,-0.211771469336125,-0.954438610691762,-0.534911057481648,0.487457148314887,-0.915267998555067,-1.43552417344511,0.73744312692523,-0.327961602358485,-0.192956653312228,0.636869154215284,0.0487319652343514,-0.655589243309796,-0.0244898287515451,0.395215802102612,-0.262477276636609
"chr4",6695897,6698520,"chr4:6695897-6698520",7,0.0560664984574284,-0.827452297038011,0.181273577284309,-1.13721093233718,-1.24558762712449,-0.948310159983994,-1.13234091447757,-0.768512877679986,-0.64519745219009,1.3244138676762,-0.376224222382925,-1.05986494393036,0.0462906812747107,-0.131300610389609,0.191661471083034,-0.707741149105992,1.76868465712648,1.32123609705256,-0.839001594181096,0.0381499329812783,-0.804285078973894,-0.682649875241059,0.0767872606014148,-0.187041233943066,1.25648255061662,-0.227109200161111,0.90089037136153,-1.09138904096049,-0.832707207855698,-0.83163460506345,-0.0233160246571356,-0.911463331400656,-0.996347612128967,-0.675110661096587,-0.135394210272819,-1.03134752948634,0.570083785274595,-0.114949685514886,1.83282513564937,-0.506359323192773,-0.691818396153482,1.85185323249711,0.0744153940169149,-0.34937289275592,0.271373284070176,1.60559720975666,-0.689941945627912,-0.451859725203601,-1.10180376935118,1.28179459955684,2.30806068500614,-0.0863857787700541,1.63700893018175,-1.04699604484119,-0.0490527525870777,1.1768932354693,-0.541692960958302,-1.07720371662602,0.320410951156134,-0.187165772537263,-0.482408121093383,0.120758612330004,1.81825931939568,-0.877862611860717
"chr14",105934786,105935212,"chr14:105934786-105935212",4,-0.264112516513002,0.619038537521179,-0.975285871176777,-0.191189038617459,-0.976224490566274,-1.00906223889673,-0.327180291647683,0.487533804198743,0.43117165487364,-0.0792880899784684,0.222225668759957,0.393963311773932,0.272070578434669,0.118293235127841,0.284738622554168,0.0555831595504164,-0.370240814605135,-1.65980578694411,-0.0328465665922279,0.827103074818119,0.0440816378940561,-0.839103682954496,-1.96964667701005,-0.766884441153558,1.34273405386674,1.98555078890413,1.19849353392148,-0.953011760710113,-1.57826456127467,-0.115783708142154,0.610242908508742,1.14564063299025,-2.08977204314447,-0.822876698576426,1.46912706696794,0.104955254327963,-0.631114338126801,-0.221136598475098,-1.16761855321839,1.38839471583564,1.0929848880682,1.08140781667424,0.528624305995228,0.442919401437586,0.733527125477816,-0.715233669717621,-0.216801400615728,-1.16325514750071,-0.297615979356031,0.0896752883684697,0.256971155190224,0.761628165289856,1.25589173369005,-0.223501211721794,-0.0582600351243776,0.535603818233577,0.607038193651784,-0.614775898126763,0.669908790713904,0.718002933382583,1.74904190426369,0.77401593727148,0.722123581858266,1.98906295002338
"chr17",73100605,73101875,"chr17:73100605-73101875",8,-0.113518660113742,-1.46335618385032,1.75589271487704,-1.0881625761713,0.244913041841552,-1.86246682305452,-1.01600254747567,1.40604295490424,-0.29853062572871,0.910597538110454,1.14070474063914,0.432129282031781,2.31507345128475,-0.376789339199561,0.588940211956696,1.16822078324605,-0.193005313033965,0.606677266747285,0.743222867625262,-0.415485338913943,-0.777028117785337,-0.107900906066272,-0.74059415214308,-0.393849635168814,-0.0131742288089561,0.684061805346958,0.419335380114068,-0.910098936607622,-1.18968629398846,-0.58201613035385,0.357848942707928,-0.528560059804542,0.14015496896032,0.995081167070181,-0.316072729864277,-0.139610466814313,0.252217681885737,-1.13299514986522,-2.25331517110201,0.933746063714582,0.785424226623895,-1.11209605305916,0.776668266395951,-2.95691340090721,-1.47570587387055,-0.716787479388391,-1.05665258771296,0.186035693083729,0.915590884578191,1.37471828613404,0.449613537801646,0.290992596485408,0.552705848453625,1.44685194236874,0.274022485506705,-0.47115503183724,0.412127863997042,-0.439187185507017,0.182547925507605,0.759284997060622,0.399621483031971,0.0787715989570373,1.73389279738867,0.792093467177115
"chr3",107773686,107774267,"chr3:107773686-107774267",4,0.417948514932351,0.262552337457928,-1.25781929207118,0.993234303396721,1.3105240158642,-1.06788196848636,-1.22594312553774,0.636962415336389,-0.129191181358512,0.312636897912264,0.483909292331499,0.350132879047238,0.715486032969781,0.795499231896382,0.212615467626215,-0.224724763180701,0.0631446157541271,0.241860975022358,0.696959641080699,0.80238939293825,0.181386142353028,0.185200762341681,-0.839908796286299,0.47187782181537,-1.04736926213377,-1.27331511265934,-1.43974100937232,-0.389977233668284,-0.356804872193246,0.244003834819352,0.824396965108521,-0.855000202039506,-2.98812528168598,-0.737916538800368,-1.00362236180723,0.247489508292769,0.907195444727757,0.591451228492664,-1.34431836815781,0.736793485203139,0.817318604748946,0.602989497283342,0.591779797151303,-1.37181679547626,-0.329686237642671,-2.98812528168598,0.296812832455986,0.298327917221081,0.171731177890415,-0.981592990891757,-0.420611820516782,1.43650443811843,0.844452115530442,-0.0915277389162961,1.06824455919507,0.131338627650557,0.252932532225793,1.5158210424998,1.38182125551187,0.604296946740131,-1.47242941228331,1.27905012113225,0.0101458687953012,0.250635865128763
"chr14",69258060,69259499,"chr14:69258060-69259499",6,-0.0333281902712907,-2.07689930536667,-1.7627151413701,0.865297380960742,0.907471130383368,1.27934549138569,-0.893243181728984,0.599994707068859,0.789486679569209,0.182758663663558,-0.491319652893622,0.493929916495322,0.2381866521559,0.395472897477945,0.909474688335861,0.194994201539407,0.200616559203959,-1.3755589417029,0.557764174149774,-0.18492827641665,0.400562071788432,-0.406315686101911,-1.68784367341368,0.70090894664934,-0.344989264438513,-1.45720190447963,0.126319844250905,-0.339912289702672,0.190761304124072,-1.39067809492031,-0.22433107097458,0.172923561150005,-2.43042465421803,-0.802474313322776,1.43720914693771,0.515278395620785,0.18031103518644,-0.939388681860105,-2.1780909987842,0.741501955503697,0.746508315858732,0.441064214838982,0.556866875100176,-0.798555051619188,0.649135977542145,-0.486923496738817,0.286580282984664,-0.145704397801103,-0.218065531034677,-0.933710529296756,-0.48870981778033,1.68260416120865,1.01148474159616,-1.17754587976415,0.517826640914833,0.480256422397536,1.26655045338234,0.355545319769241,-0.027265576807699,1.0289670090504,0.128726873189276,0.442508909369951,-0.785527146831795,0.919324266574474
"chr3",5023395,5024421,"chr3:5023395-5024421",5,-0.199668445791182,-1.83259866869511,-1.61738704554656,0.714403368150264,-0.196720463293095,-1.64110871880873,-1.13394601498003,0.90666744399296,-1.02520907933311,0.177384093144687,-0.127068496193579,0.153776002116264,-0.604284180324275,0.211521240020974,0.948786025402148,-0.227986999162324,0.302616577706503,-0.00864727416397054,1.225044849443,-1.28154508061638,-0.578055000937941,-0.726105181347069,-1.13009670219722,0.402325825630181,0.37313269574398,-1.34440511508228,-0.0101767624678486,-0.28206444390179,-1.40842744385752,-0.72237476598964,-0.320181252853949,-0.881772596890768,-2.81059610533323,-0.639289666873361,0.277176231926812,0.856632203516953,0.48803093367146,0.922885275984423,-0.257370386472812,0.957280075191642,-0.423083380481746,0.998996441797783,-0.426622106578896,-1.33194145012889,-0.307519197734445,-1.50121346569655,0.916386008718541,0.527342294708984,-0.360782742720851,0.283813180821041,0.2392247093435,1.27333803594801,1.56304917011502,-2.12345061466083,0.189605304104633,-0.159161689889926,0.819659482823184,-0.0223133182870884,1.39362409429795,1.46091050328423,-0.29197173506949,0.588900468602527,-0.0444933940991605,1.53517080820826
"chr1",43736935,43737755,"chr1:43736935-43737755",7,-0.197911797136129,-1.03368143060548,-1.20000449836328,0.213670516918904,-0.13461910886538,-0.992267950773233,-0.690709187952298,0.942737781068099,0.553071500235123,0.698665521782746,0.634490152332737,0.743076482220497,0.662953312747244,-1.80645443061098,-0.65328897453605,0.533428972211026,-0.822475967011435,0.000374257911394029,1.12748153279828,-0.347093277277752,0.622094243585327,0.024940480970509,-1.18643883490665,-0.522167016365082,1.06208103604068,1.42900833918581,0.438253348280648,-0.451821855804376,-1.12685311683114,-1.1142599889136,0.459835088318468,-1.78532938119331,-0.822023244236743,-1.00556934051761,0.242279863173747,0.1811744870951,-0.360294641324211,-0.806720413167345,-0.43299808344581,0.115898451258458,0.798533446062653,-0.947809226179892,0.103937305849179,-1.70149528577095,0.0344508419627916,-2.5082492098974,1.18161023439805,-0.777451049899562,-0.859505613663582,-0.0361013277419964,0.19525352032613,0.66113496954207,0.920351624546813,-0.147547578868022,0.350416407853419,0.44394420122148,1.65946789154796,0.446153937416013,1.03891898031565,-0.166863006682524,0.0198007331272543,0.200914639522134,-0.256309328425354,2.07900096806813
