"","BLCA","LUSC","CESC","HNSC","LUAD","COADREAD","PAAD","LAML","OV","ESCA","STAD","SKCM","UVM","ACC","PCPG","GBM","LGG","MESO","SARC","TGCT","DLBC","THYM","KIRC","KIRP","CHOL","LIHC","UCEC","UCS","BRCA","PRAD","KICH","THCA"
"chr2:60769160-60771265",-0.200549109382306,1.21209252788836,0.821782057069671,0.0742751249437044,0.0633193496176455,1.40379513699302,-0.20257409084644,1.99652361811989,0.261515940889624,0.0547739094732338,-0.360116712360336,-0.886011171120343,-0.766298077168952,-0.195136475553746,-0.303270243373427,-0.70997990175097,-1.04885276804511,-1.02328206850361,-1.20044511526606,-0.199849478201249,2.0412853415719,2.06992980767257,-0.688861207329017,-0.469853051004729,0.278968473818995,-1.28651507281861,0.233965890425877,1.65899278418133,-0.637860354747803,-0.419298799021121,-1.64257795881504,0.0701116926430568
"chr2:60736059-60754690",-0.172217350940548,0.786348157598883,0.682703685255627,0.680844367172691,-0.234124425202684,0.774126937039782,-0.535533928616625,2.81054771534111,0.157235643694551,0.876563155728052,0.597444309392542,-0.49781600088255,-0.735751950215063,-0.658376894817313,-0.708538583855502,-0.904216987994998,-0.973845005703745,-0.730592287443491,-0.783462101678532,-0.0225406267642209,2.77047927260714,1.7180368413769,-0.720598956697112,-0.62288510597213,-0.493950487302315,-0.820569201237913,0.140465038691047,0.438283033674771,-0.482981589855965,-0.613419836650275,-0.999329895634061,-0.722326940108051
"chr2:60755770-60763174",-0.349112375655748,0.591305810125652,0.707080667614836,0.259645327675101,-0.388856758619636,1.12276515125464,-0.364287001890072,3.4145000711151,0.282659017356871,0.68264102501239,0.0951192968614947,-0.798964430208928,-0.871129515117431,-0.268554440200185,-0.560362172046305,-0.798492698842652,-0.925262679093238,-0.839533589780047,-0.868943195178076,-0.158224542744786,1.80311287970283,1.92234522716603,-0.583851048407708,-0.528939320471874,-0.0705069521563327,-0.940448040465397,0.267438681922459,0.899314038065666,-0.503685748472472,-0.547732346551184,-1.10246363730708,-0.578576700663912
"chr2:60771626-60773006",-0.371010523498479,1.12091454143093,0.432365471394514,0.134618815695963,0.109262481699512,1.27438199584907,-0.252965953999962,3.71482291669179,0.366518066323976,0.760289649312276,0.172002954252068,-0.716174859315082,-0.697580150528986,-0.515600046622558,-0.65640524566977,-0.558353759898726,-0.900887078250943,-0.906810813284733,-1.01732080973288,-0.277003171177759,1.70671150743802,1.17491599149752,-0.488388404549667,-0.55564381949053,0.0426221006858807,-1.10336321602596,-0.205834048624055,0.59905924445366,-0.472091287279192,-0.447111525858149,-1.20579572837704,-0.26014529454071
"chr2:60763441-60768917",-0.320906612657776,0.601927964549427,0.501308563487306,0.123360139747111,-0.178982992547584,0.893905245963691,-0.296076566050243,4.35613141845107,0.0599030374444386,0.705264177377177,0.0766596804345664,-0.655595824689925,-0.78200937730751,-0.488341268552204,-0.510197781958082,-0.876840787019909,-0.709162946182058,-0.53019401184939,-0.8187850962554,-0.120280368553318,1.48962264675024,1.17210718398869,-0.360065954269326,-0.52242787712898,-0.160786533004624,-0.836112675897405,-0.0271507098306708,0.265891873905135,-0.19409898220729,-0.499691107412951,-0.887851998676351,-0.470522460047863
"chr5:150538123-150560513",-0.0156672577763412,-0.142329331950932,-0.191969649800758,-0.44157975991895,0.434725525966635,-0.329332584805737,0.121475566900141,2.30670031032803,-0.817986948435587,-0.228770130596799,0.117119185198162,-0.204968782020816,-0.986807967743661,2.75036281595621,-0.55444056168748,-0.944674968783869,-0.846861235571094,-0.229577568891194,-0.110420153212866,-0.185002882550419,3.15860878537858,1.36933032522778,-0.110871495034078,-0.568856937977719,-0.206930685905072,-0.341113621860963,-0.541344282598342,-0.513023752582369,-0.244446304583432,-0.372512071938264,-0.713031869404354,-0.415801709324441
"chr17:3848770-3850585",-0.299634289718329,-0.0628981273623106,-0.257093170341493,-0.690717133125036,0.665727931056708,0.616336020426369,1.38303260895316,3.21811812150699,-1.10630474086111,0.246762431359923,0.746360238846241,-0.120093814881968,-1.11296570732326,0.031643994516738,-0.459812141443925,-1.2860910213703,-1.26706005560256,-0.255889373529824,-0.555414312958848,0.172650366376362,1.95104070439069,1.86333704745665,0.129153140584621,-0.545041088941537,-0.130567691832472,-0.777915388554456,-0.7569269960635,-1.00402593193855,0.484591764507336,-0.124350965898668,-0.42638729962812,-0.269565118605522
"chr17:3828835-3831175",-0.295198532073162,-0.297725394769542,0.0328091765761843,-0.637637841720557,0.45537740979387,0.561174223468791,1.44577536061539,2.25299845112839,-1.03808074433421,0.0406460068841345,0.391662315036363,-0.19150319709519,-0.835514381437379,0.00780377011672472,-0.284435821882455,-1.13759692899587,-1.13465363272989,-0.153131505300722,-0.469813958691011,0.392640171412746,2.67374222237002,2.69786741197768,-0.1069919588226,-0.631542049153663,-0.156227710423509,-0.781557310045076,-0.764905387771152,-0.912488913690565,0.253971897825167,-0.291549693253766,-0.730003187921069,-0.355910267094076
"chr22:37629058-37636745",-0.0457996936787324,0.298890898359008,-0.112520563985263,0.00943659895837858,0.55383284891769,0.101668037238926,0.616760909385653,3.02250460934954,-0.434615569360919,0.437900822031198,0.646645851793185,0.139032249365253,-0.866687083639962,-0.910647391633034,-1.03697094799643,-0.899750434909715,-1.02287216221365,0.00360283259783703,-0.464595335388781,-0.078499128908593,3.20863780729027,1.36143418821374,-0.133249994605905,-0.502335360624429,0.269635109744689,-0.706602926525536,-0.550196445735324,-0.611266905171662,-0.0226403325007811,-0.839738596303352,-0.954516978416637,-0.476476911646649
"chr4:40237078-40241648",-0.356341825455853,-0.122124715298875,-0.349282414392181,-0.381625266665275,0.36596141736564,-0.34285556789739,-0.00268426220782379,3.54489157236769,-0.596631988889521,0.792993011736369,1.14018274804656,-0.171334635820746,-0.798947330344639,-0.732826012780779,-0.626952927091653,-0.791334707205856,-0.6580637869202,-0.272898681451393,-0.476012359974348,-0.469885042923565,2.80085671346267,1.37994444125498,-0.0445247555108279,-0.558233102899621,-0.112009928437685,-0.51176880326773,-0.444826474322236,-0.555858145128358,0.80878413734251,-0.261394002004438,-0.716668467824232,-0.4785288368612
"chr2:60780802-60797670",-0.206220235181335,0.609182203693839,0.393928995538283,0.207670317638639,-0.444088548916461,0.02847757952873,-0.411842580928372,0.349724234842507,0.318196582957695,-0.234910868298872,-0.450820852297974,-0.578928720136396,-0.613523632602752,-0.315090428793889,-0.4749926244394,-0.547997827080662,0.0226866031175227,-0.640444110425253,-0.41267090173871,-0.117029438647219,2.70989009568947,3.7826274754568,-0.72778397271708,-0.533459756612928,-0.623951886370721,-0.83618298642068,0.215043445229853,1.65828958591911,-0.42913416545347,-0.380813193210628,-0.83314001739377,-0.482690371945871
"chr14:22928248-22931800",-0.632380409471003,-0.275056536462495,-0.31793086228666,-0.619387732764269,-0.133892217499426,-0.659500788575196,-0.284598905040092,0.429538065382561,0.339149692424445,-0.50017224046432,-0.216322531043763,-0.227484747405325,-0.855247334298739,-0.651344409066832,-0.526632164818495,0.325831184485948,0.229326374391609,-0.0478491028072613,0.493791972208564,-0.306575983501119,3.58422845866364,3.44572642250062,0.67710335239374,-0.370508033153048,-0.312867122992804,-0.725759832665964,-0.0693059556674977,-0.297896569803691,-0.37184795333454,-0.779619019230172,-0.380234388172748,0.0377193180743292
"chr1:160651358-160653209",-0.532821269885153,0.0319224004860666,-0.277929076916569,-0.446457689314337,0.402118208447709,-0.292849278212238,-0.0397041711460456,1.09712261739145,-0.54961988091499,-0.243979947071885,0.0731615550166327,1.35197053117756,1.94294628360006,-0.902483070631714,-0.938339906688793,-0.804251429481514,-0.958645104195321,0.0869585035686376,-0.485975163355849,0.291454419738161,2.90033605844798,2.8598716124195,0.0938614379238499,-0.459822372759414,-0.288613362684121,-0.572794799159411,-0.617211022964248,-0.826083775239141,-0.178272335728607,-0.697634987200893,-0.736957862477588,-0.281277122189778
"chr15:81599293-81600846",-0.612639114286013,-0.0951368119595525,-0.466299050764421,-0.456325549694934,0.435943815076052,-0.597724493489799,0.57470357072994,1.03935598860612,-0.926752866860328,-0.712827638871969,-0.364827916339708,1.43574219304562,0.134561590680733,-1.02395991150534,-0.922642529370432,-0.239069690396032,-0.573926246352575,1.02914943532829,0.350518318734328,-0.159317410406124,3.37059287055568,2.38261224211861,0.849315115711462,-0.293268494738338,-0.412545896090307,-0.484560218184759,-0.949928021875593,-0.891763478931312,0.332619855817465,-0.656275733711939,-0.734678371007919,-0.360645551566912
"chr1:160649021-160650892",-0.500144383550578,0.143846652561451,-0.123756215372678,-0.348867621188362,0.52839291533076,-0.324287523671702,0.171246816784855,0.917012306637841,-0.765712096515967,-0.536527220663206,-0.124465595728393,1.08301629702201,0.761697852920996,-1.1468352923246,-1.07753254379488,-0.806163067662851,-1.26817620586582,0.442053847612462,-0.231131986229664,0.482732612618627,3.55676896944933,2.40966094748116,0.719452208719751,-0.242485663974959,-0.149813636882238,-0.386147840329264,-0.611723500647378,-0.724241995706743,0.103503788677452,-0.714130132058024,-0.829067336251956,-0.40817535739744
"chr20:43255340-43257588",-0.025752662744688,0.374953416785673,0.024329039551021,-0.026590934033107,-0.311785902360996,-0.274537882346093,-0.0310982552497667,2.68559516892689,-0.639269092112694,0.344398099694824,-0.352571485149516,0.0353216779854282,-0.856174122431386,-0.568930092465181,-0.691469806099654,-0.458973939983699,0.112946105976681,0.181702980839146,0.0744895259038981,-0.536852923242325,1.98797761207163,3.57391719313669,0.0519731019323147,-0.726475084366909,-0.191546530033218,-0.614462235233518,-0.493704355725175,0.474627065931997,-0.509955870007437,-0.977657856875946,-0.964520542719799,-0.669901415555082
"chr1:202117927-202118879",-0.399646576266907,0.0578012448486027,-0.147195800157999,-0.313369632583066,0.520570948317244,-0.0942903970987302,0.0996215827414542,3.03568054730691,-0.647367658282373,-0.213168131164957,-0.0549950172101815,0.200694674308969,-0.946742933310982,0.00576154289905228,-0.878239126593015,-0.301424236626094,-0.704376329284413,0.199915255827957,-0.422551475083021,0.000949590483905752,2.99937731851914,2.49255861095023,0.185395871459503,-0.444629364318892,-0.199201859122508,-0.54767484214935,-0.42604258240741,-0.733581631238011,-0.126705533925951,-0.672917372478805,-0.985669561468166,-0.538537126892131
"chrX:128922653-128924816",-0.325127357365705,-0.0440164234780818,-0.242562526014427,-0.481759180972309,0.389765591001797,-0.4451623185964,0.166771261807111,2.1650506876487,-0.654752121726011,-0.0703578686423747,0.131100378381548,-0.0110972024634451,-0.834299880295177,-0.784241656962872,-0.804014023110833,-0.161524815998782,-0.485442918901146,0.32037251425941,-0.280421485902659,-0.243890604080952,3.4368881906049,2.87634304552927,0.2842696742142,-0.185357489032273,0.167241867840021,-0.430714222258374,-0.39614861391815,-0.746170354138225,-0.260920914681911,-0.643183363353119,-0.817565585463992,-0.58907228392973
"chr17:76135421-76136815",-0.30416939737397,0.0658522065437331,-0.108936328495051,-0.613381516058908,0.679195446892343,-0.377074820236637,0.586861105509249,2.83231474568297,-0.762970498902314,-0.290790062087324,0.0510211572090858,0.299119837179832,-0.720886743537899,-1.19177430071245,-0.957992834697417,-0.51826526356357,-0.434623974355193,0.542307392372615,-0.3408504284929,0.0079076785994065,2.58855311406244,2.68391204306154,0.299857596226516,-0.307498036236825,0.0971395425884486,-0.381337945471857,-0.681437727341741,-0.86054518616324,-0.304238894487569,-0.724467421361291,-0.988329038724687,0.135528552372655
"chr13:30939998-30941638",-0.377816984049348,-0.0142825997603001,-0.140566183482437,-0.397302563787859,0.554427764959229,0.332392967577455,0.384901665776815,2.09582386154005,-0.872111984072139,-0.244929468358822,0.241748172989349,0.608147866722477,-0.787663617560789,-0.923497623144753,-0.931126900541924,-1.02074941446505,-0.965402351380261,0.0153044370993941,-0.280960512983918,0.0141778383446477,2.94579287886068,3.03194821692444,0.065818647016496,-0.375947843947584,0.0333989950671458,-0.381862637384854,-0.605320725576861,-0.614305923733329,-0.0719159040512012,-0.50039225103632,-0.948225659481324,0.13049783592089
"chr13:30938442-30939507",-0.443280904396271,-0.014759874567276,-0.066077363187793,-0.427090786991481,0.590114777920637,0.0938531318055071,0.267875376594066,2.28979560130485,-0.800741003950192,-0.314683272162249,0.0766546194804679,0.432138488658884,-0.647591771545233,-0.792346561251796,-0.773084528857355,-0.83841929352556,-0.865843834363148,0.0869054530579025,-0.370488157372127,0.102784289920412,2.93240243677725,3.07393124768532,0.0703998516465432,-0.448101372697127,0.252415898675377,-0.455148328308346,-0.617397562779713,-0.849205413611236,-0.00869800890284238,-0.468016140855994,-0.947742774243716,-0.120554219957757
"chrX:123520014-123525802",-0.301989250426123,-0.114256877975913,-0.17804897546272,-0.280741020417576,0.231552934380929,-0.408297134045664,0.0490777085975592,1.12397289867183,-0.633848908520561,-0.414349591670678,-0.141233134328022,0.235415571870007,-0.561441153945771,-0.636425415545391,-0.50835804272562,-0.644347037969849,-0.665628948101769,0.136008634681924,-0.167555078315329,0.272343703567028,1.10920237203244,4.93887922854171,0.129575636848826,-0.273478224085538,-0.183068529151637,-0.271399919418085,-0.441128819960898,-0.58561427306122,0.0590588687449723,-0.165632167821221,-0.515087930116692,-0.193157124870945
"chr3:108573952-108583303",-0.407571344647691,-0.0342095563788273,-0.138442365338388,-0.162370784365054,0.492128690127033,-0.346492606942402,0.300816896877582,1.44026012090088,-0.718395067431371,-0.402657551836013,0.138024389572346,0.495004375080102,-0.754273787442405,-0.776476624990812,-0.679450658337473,-0.811690347564732,-0.876845546123941,-0.00190591754015799,-0.294838496002141,-0.106647355857999,0.87072666936347,4.57813356874433,0.899864746185918,-0.280855640702648,-0.143136167459609,-0.264702018722721,-0.434034391488467,-0.763536852152778,0.368954153586531,-0.274709229677799,-0.634216282182503,-0.276455017252253
"chr1:198726645-198728783",-0.451884500901717,-0.145087772376625,-0.223674666024711,-0.506864095452477,0.647544741526513,-0.577316877670877,0.469938827837313,1.24446724232445,-0.958684089124705,-0.666834313667865,-0.0917829794380336,0.170736008643602,-1.35035825937343,-0.849378698438301,-0.865252611990063,-0.152906074360755,-0.494549118161629,0.816734946659677,0.281591732007948,-0.300137394932141,3.0341788813641,3.13138343002104,1.01546607450655,0.00450799292933403,-0.0935869098248575,-0.340219434438995,-0.662637488990441,-0.944681847085412,0.169058728063268,-0.465535739345625,-0.573260626128574,-0.270975108156566
"chr5:150595347-150603384",-0.265933122223546,-0.245559720779792,-0.233429370639008,-0.177743735523804,-0.0174518482293985,-0.304240338869014,-0.102937876218491,1.52309066265228,-0.482101013303165,-0.129226310928142,0.122058212128134,-0.034020498549262,-0.571110168598485,-0.236718484444214,-0.472454902564524,-0.681274889111599,-0.595752850562592,-0.192967527265694,-0.301571830923603,-0.116485646410106,2.72536116531424,4.21258895376226,-0.0525857630693431,-0.407331420786676,-0.20853685775463,-0.372352181377206,-0.401109456708503,-0.499299139662259,-0.230358452647442,-0.426887504679854,-0.509858549153922,-0.313799532872635
"chr7:142495286-142498625",-0.00201443839375144,0.16435740184005,0.149978831779974,-0.300089029592709,0.703542690642036,-0.0329533257061529,0.65395015978857,0.835879178590513,-0.734990508972037,-0.0855165563466377,0.469951965731767,0.393962912266542,-0.947484635169051,-1.00643568693394,-0.57708450570768,-1.11205743296012,-1.10581204461154,0.281012221995168,-0.405802913478725,0.314004521954324,1.83555341823251,4.08911719913771,0.574491859354627,-0.403285608354873,-0.181809996901655,-0.408496819694799,-0.517247596782034,-1.00287651754689,0.129293178580327,-0.499631293250785,-0.898703789978052,-0.372802839512673
"chr14:23018726-23019401",-0.297743528230006,0.144021873218896,-0.0212291385691515,-0.160919820482301,0.645164649580148,-0.0747791865994049,0.350682666132568,0.225977491877121,-0.676241585209762,-0.217840365124044,0.230655860482407,0.522849912121761,-0.844997802440445,-1.00059222596793,-1.05271263899204,-0.840255447592645,-1.18399411805957,0.209498337118705,0.255403074372696,0.40611822752663,2.88231534374141,3.66429271378837,0.461057257976337,-0.385535949089562,-0.0539072438753296,-0.378816734846966,-0.493837969361277,-0.852853728044169,0.214204858277139,-0.563257924623128,-0.690267138841821,-0.422459720264644
"chr5:149786987-149792088",-0.459523143460063,-0.167164973616296,-0.216348611721412,-0.523479491209639,0.98927801290006,-0.211673636303468,0.499832730667866,3.98208552921685,0.0300100455452297,-0.0243493564708322,0.681538861879103,-0.133306138517505,-1.33431312142882,-1.13301218735471,-0.723879737233856,-0.299461198196327,-0.270038302255165,0.642917908845555,-0.414594053016084,-0.415508923420784,2.18014386946741,0.060289658003779,0.926037372456792,-0.208937230057939,-0.0752995830646593,-0.858357809345758,-0.667382475020482,-1.09035760858201,0.0159714689024629,-0.419773657462006,-0.323949403094326,-0.0373948170529701
"chr12:7062864-7063868",-0.047879316400168,0.193005732312246,-0.328409274128164,-0.722775645651637,0.511146993927306,-0.0586826259147903,0.508144210113225,4.43543859248697,-0.561143203284951,0.264966507720313,0.00867152356697869,0.637828579461085,-1.20722842029647,-0.480874557798279,-0.826831547903997,-0.641078559443393,-0.324892090312656,0.00839695295077744,-0.468540794832714,0.0535083170855648,1.80831659140673,0.491015079157589,0.148836243730887,-0.182893476640856,0.521338728366501,-0.738477963484353,-0.556940267102728,-0.578562477300108,-0.0447354488860308,-0.817084986130365,-0.621979235076666,-0.38160416169785
"chr7:50459661-50467516",-0.482661064285819,0.0983220417982095,-0.41238167900265,-0.35167674256215,0.575442288582495,-0.227820589983172,0.424321452818096,4.22729157087385,-0.640624737681216,-0.139185361714474,0.230567003752397,-0.0343914262702764,-0.860914420451092,-0.843443597708581,-0.654740058959849,-0.592380171769043,-0.353894042452945,0.122850718755906,-0.40574918863258,-0.25496987438021,2.11991190193872,1.35332999526752,0.683137881348458,-0.344580152797425,0.0398492026739809,-0.575311722223825,-0.657435060987888,-0.760477738259519,0.0941645841369141,-0.348985241047652,-0.639544858046395,-0.38802091272979
"chr1:111437777-111439175",-0.444636251336197,0.217513564463909,-0.39188778946558,-0.626638331045312,0.821498035062159,-0.209218196158959,0.685080795781742,4.01642156234707,-0.709702860580806,0.0329394188306741,0.531183977530343,0.129407460001442,-1.38615573138669,-0.949149799616564,-0.663856428990789,0.129195389879168,0.13367240659666,0.33553021054474,-0.429679355215095,-0.248688393159918,1.93220073315617,0.810813628363965,0.662629287700573,-0.206837603574404,-0.0541705712117164,-0.57060514167626,-0.885180036697605,-1.14068855111712,0.110686285011809,-0.616790062565629,-0.85039748016234,-0.164490171309451
"chr1:111434193-111434867",-0.40535866357413,0.187764451928918,-0.357023602036078,-0.43128588103506,0.607299889058361,-0.145138766345048,0.437204485012243,4.5212156293614,-0.522981610941759,0.233420891323556,0.656442516050042,0.0591321474241376,-0.957165433162559,-0.837573173062882,-0.759758366195093,-0.211592701162194,-0.10244323745754,0.221368518084837,-0.398846795993726,-0.161758870208724,1.81818048560127,0.229261221034456,0.46836270921443,-0.290102720853354,-0.0948666204328714,-0.587340387699484,-0.714534703567712,-0.938048825803934,0.00310313872032168,-0.503800975998033,-0.642205349015929,-0.380929398267855
"chr1:111435577-111436831",-0.49410900507586,0.244569565736771,-0.381916046141932,-0.453589706441697,0.805810855664337,-0.0550246266619713,0.612153632029054,4.22547297836891,-0.686273191450611,0.160530305362968,0.539359408397703,0.00134186316870554,-1.03299262190118,-0.95147267267934,-0.818223099301442,-0.273334552855925,-0.0930799494130034,0.227570659595943,-0.434788800005237,-0.165324304992778,2.11559876526119,0.351851154813747,0.627854395034164,-0.253180934168139,-0.0551786557854101,-0.654160657882437,-0.777005372211387,-0.933877852810275,0.0308461400846975,-0.51402069723331,-0.585814930026755,-0.329592046479498
"chr6:25016163-25023375",-0.352812993003663,-0.272102432755806,-0.315630030504628,-0.375916164519195,0.00912694180205928,-0.517626985828923,-0.10595311217017,4.56582739594285,-0.698685522516896,-0.139734311427964,0.0902259922096386,-0.260456544563321,-0.72267409161781,-0.569035408624925,0.794095028333059,-0.725040089928949,-0.509105213853762,0.618478248502772,-0.358490115789957,-0.318283601110501,1.92510792543457,0.597848545570401,0.658603472513706,0.183870835865286,-0.12977457770674,-0.510189808058679,-0.44003251814432,-0.3690339179667,-0.291173803772777,-0.486429011576034,-0.632951916165593,-0.342052214567033
"chr1:206299902-206305969",-0.183058590555602,-0.327781122972484,-0.155006231610014,-0.283741399495056,0.156836427459792,-0.526203375258589,-0.077782477537489,4.28164429720644,-0.442238079391613,-0.0800475958993216,0.207671483303405,-0.173345789927329,-0.670748309588313,-0.556977872083057,-0.54908815060317,-0.703902544580581,-0.539181437051982,-0.159539271676125,-0.475614678021314,-0.243632809319414,2.66788200511372,0.473721508661217,-0.0647808415396334,0.134579095287948,-0.301892808694838,-0.424679296716897,-0.254428932641067,-0.389171270065413,-0.303127536017919,-0.522193212715,-0.577426225136665,1.06325504206637
"chr6:24936288-24948008",-0.265181719469636,-0.0691099020168097,-0.296288568509749,-0.248860102379181,0.573683456169226,-0.4094131667959,-0.263220459729401,4.37521495936389,-0.642814830797887,-0.366806325523859,-0.174032213356878,-0.158527486127789,-0.658350387811358,-0.565635062994396,-0.567267367576834,-0.609121176682077,-0.279311788343873,0.0508352658739231,-0.340292935356016,0.007242034593818,2.56031641930569,0.812910488846389,0.426388370696859,0.0167348672673755,-0.412930299650829,-0.493771197779157,-0.392402817443878,-0.464250371543767,-0.118678969264117,-0.469813261662668,-0.631336709021883,0.0740912577207732
