"SE_ID","Z_in_CT","Delta_vs_Others"
"chr10:5801055-5802703",2.01708462827466,2.01486689890041
"chr10:8111661-8115602",3.85661346095467,4.13524021098816
"chr10:8117261-8147571",3.03504043053725,3.28986000153622
"chr10:13387895-13389177",1.94317564345019,2.0622542633551
"chr10:13432444-13457102",1.83631244870909,1.8790686443087
"chr10:13691434-13693803",1.5969652543468,1.86104073636837
"chr10:13710399-13712306",1.58978076829323,1.71774115626682
"chr10:13712628-13716811",1.50432923129717,1.50552760138718
"chr10:17452730-17455249",1.57715053742789,2.0758368686155
"chr10:17455602-17495458",2.45797242879587,2.76294435749783
"chr10:24727508-24738262",2.53533942077035,2.51099531486177
"chr10:61566936-61572293",1.67201083077213,1.74653336345637
"chr10:73123242-73143535",2.44091465280131,2.48202792852433
"chr10:73983914-73990024",1.59207171033833,1.54294053544722
"chr10:79543739-79550319",1.87377918153133,1.74676923256279
"chr10:79584588-79588540",1.65477686253119,1.75909065711715
"chr10:88024645-88055217",1.534386929043,1.24817927640641
"chr10:90695430-90697718",1.5551852894918,1.91463857746496
"chr10:106051502-106054643",1.8454351813011,1.85228323972378
"chr10:112632091-112635624",1.68453733416478,1.77376874490338
"chr10:112636611-112639977",1.79853492556758,1.92260844943456
"chr10:112640343-112640891",1.6430905104481,1.72969546086464
"chr10:112642955-112644429",2.12500669638686,2.35085132521317
"chr10:112650728-112653749",2.16019151829818,2.32680017701687
"chr10:112654380-112655606",2.1297328059711,2.31476233853734
"chr10:112655945-112657446",2.26310236204362,2.45192903597466
"chr10:125769955-125771749",1.52184899526652,1.62185366506516
"chr10:125772096-125780498",1.80296075467156,2.03259572636375
"chr10:126094598-126095772",1.91916170499856,1.77357165670227
"chr10:126096145-126097011",2.05363166647444,2.28192516899077
"chr10:127502475-127503503",2.45881866488713,2.62563146275393
"chr10:134490340-134503796",1.89630986011448,2.25550083200782
"chr10:134504059-134511220",2.77113455508552,3.04537819296163
"chr11:3832754-3837319",1.81970677917341,1.92445317754693
"chr11:3839479-3841586",1.62946639788935,1.6621579983933
"chr11:3843230-3844039",1.81398844754951,1.8212881695916
"chr11:7587098-7589997",2.7108823529171,3.04973837380781
"chr11:7598969-7614263",3.01915231061481,3.30997643551973
"chr11:9603325-9606630",1.52151096399927,1.38756193834223
"chr11:35220202-35221986",1.51098797945025,1.77175648120792
"chr11:35283387-35286841",2.30237359898531,2.74452771982338
"chr11:36031854-36057553",1.77552319252761,1.86619340408703
"chr11:36120111-36123365",1.69247553370203,2.02575060779776
"chr11:44964842-44968490",2.98758525783404,3.26801987353293
"chr11:60123638-60145855",1.82182096551669,2.09039693860283
"chr11:60152795-60153873",1.50437510238608,1.76973943415412
"chr11:60154347-60156409",1.67772028527586,1.94390024230217
"chr11:60157558-60160058",1.64058923624954,1.90226664611669
"chr11:60870187-60882428",1.87887797849222,1.86390071130336
"chr11:60901779-60905568",2.08782747047088,2.27040026797805
"chr11:60906407-60928453",1.98668881776627,2.16355807505887
"chr11:63307196-63311972",2.23482864689309,2.44463223826137
"chr11:63314034-63320142",1.95894769005644,2.15618818212032
"chr11:63320637-63325764",2.22319783898408,2.34801452912147
"chr11:67177660-67182339",1.5295980569371,1.9935488186792
"chr11:67926738-67933082",1.66807403283835,2.01851558996171
"chr11:69244489-69253033",2.70642496808335,3.12684422212629
"chr11:69449275-69455755",2.14977909986456,2.24593374662489
"chr11:69459056-69462625",1.91732229584482,2.2004474286475
"chr11:69463108-69465786",1.92154576200346,2.00369187564735
"chr11:69483266-69485114",1.60780733400633,1.74125896232823
"chr11:69832372-69860864",2.00019930408995,2.15176361458747
"chr11:72463548-72465674",1.83108415607432,1.97396469111664
"chr11:72467092-72468712",1.75177922831645,1.71397518697277
"chr11:72470526-72476949",2.54734276302303,3.04399447303998
"chr11:72477261-72491078",2.68739751118507,3.07286243086007
"chr11:73724670-73727544",1.56995123956513,1.52531870830272
"chr11:73727946-73739232",1.57275210834259,1.58035194353756
"chr11:77889131-77897627",1.83157822403985,1.88201442352802
"chr11:82693557-82697966",2.90191945386167,2.91475536319078
"chr11:82868773-82872269",1.76720442343095,1.8531804077693
"chr11:82894215-82895024",1.76646092444001,1.76298685929341
"chr11:85407637-85408922",1.73381949375456,2.01763469041982
"chr11:85411766-85415800",1.77134232594231,2.18669923917865
"chr11:85416398-85418372",1.84687816764014,2.23297163494518
"chr11:85420643-85422056",2.0454126952626,2.52215085600499
"chr11:85422375-85425356",2.38880544367747,2.80637596922539
"chr11:85522284-85558597",1.88939520088365,1.69605432600694
"chr11:86522375-86530780",1.67104768845599,1.88406479127106
"chr11:118789713-118795773",1.57757757983104,1.87906054933709
"chr11:120190753-120195738",1.65153819245308,1.90219123071731
"chr11:125950187-125970300",3.60403802378869,3.84821981567161
"chr11:130298988-130318769",1.90236548045347,2.3900579863838
"chr11:130319925-130331284",3.05400289206956,3.32838468379687
"chr11:130332775-130339057",2.45425202800021,2.88330007563174
"chr11:131748098-131766819",3.65829446282963,3.94357659075556
"chr12:1870246-1881780",1.7278402543667,1.99213539916656
"chr12:1897944-1901023",1.7699000350799,1.8252519807847
"chr12:2107241-2113267",1.86943649018986,1.95352500877039
"chr12:3324621-3381978",1.71173741696436,1.86446915875347
"chr12:3409490-3427267",1.86020658507071,1.84132206279019
"chr12:9811325-9812137",1.72653664115767,1.81948275272069
"chr12:12871988-12873870",2.57737707139809,2.49814593218758
"chr12:13128513-13130257",1.73450134116914,1.98971278685565
"chr12:13130611-13131775",1.70071202559648,1.69205957947068
"chr12:14894156-14910429",2.06047297049916,2.20328225975493
"chr12:15308317-15369930",2.30355376164705,2.72259375537654
"chr12:46582954-46589408",1.71722289274888,1.68230231911695
"chr12:46595081-46596693",1.50974078508797,1.65143683252702
"chr12:49172307-49176254",1.7825443913148,1.66764755803923
"chr12:49178012-49182589",1.73524186197885,1.87548938645788
"chr12:51749842-51751033",2.22634699449583,2.56827070610457
"chr12:51777466-51784534",3.36757319403443,3.77248953902317
"chr12:51786751-51796757",2.83530275156908,3.08206381528536
"chr12:54397221-54402732",1.52554897755379,1.83644340315224
"chr12:54416473-54422042",1.89655086037375,2.26409411032324
"chr12:54520496-54525674",1.50088228564835,1.3483454053934
"chr12:54526727-54538753",2.32222950066615,2.60157388010796
"chr12:58266859-58280044",1.63530467534384,1.40219201278092
"chr12:91491885-91496306",1.97169237674547,2.28297423138044
"chr12:96155967-96180617",1.9732411596368,2.07023246731132
"chr12:102133647-102136075",1.55848890933186,1.47660951278518
"chr12:102136384-102137393",1.71030860015917,1.6811018744232
"chr12:116930048-116955563",2.01709163080374,2.19916459693275
"chr12:123728661-123732725",1.53260866994589,1.61669316244653
"chr13:26455195-26481201",1.70437290960135,1.81846463043277
"chr13:31384882-31409045",1.73963519548497,1.71024912990324
"chr13:32527709-32557636",1.55130640032181,1.93958242581143
"chr13:38162223-38164409",2.86923114944152,3.23484546656067
"chr13:42189320-42220231",1.54017410765732,1.41099288558896
"chr13:50096343-50097211",1.50260254000721,1.71176273330928
"chr13:99064388-99076726",2.65255475164635,2.9753085661621
"chr13:111775183-111795775",2.06461875370329,2.0407079495825
"chr13:113623872-113633526",2.82851246584316,3.11981530355077
"chr13:113634172-113639332",3.15793283983971,3.496327126996
"chr14:24848910-24867892",1.84997474176268,2.07472438599327
"chr14:38065364-38069017",2.72809987771775,3.20845710976744
"chr14:50361590-50368468",1.62817061027535,1.55478886705271
"chr14:50478207-50504213",1.53829798398187,1.81839206932452
"chr14:52071718-52110070",1.91640107628453,2.01072039605503
"chr14:52110556-52118476",2.09932782424658,2.18603928064091
"chr14:52182317-52183873",2.08816830657263,2.47422905191192
"chr14:52184166-52186673",2.02457219101645,2.47377235951278
"chr14:52187343-52188567",1.67611669136222,2.00135755094377
"chr14:59806998-59814157",1.89766786803297,2.23567663085442
"chr14:59822151-59823919",1.59452307134858,1.58756998437759
"chr14:59824148-59825873",1.55047540357529,1.65410944816901
"chr14:59826322-59827260",1.83017751726176,1.83020604238019
"chr14:65521507-65527799",1.62840334177888,1.62153722888956
"chr14:68854003-68878041",2.60793117915577,2.89617703937136
"chr14:68910675-68934789",2.0420138420926,2.04694561309305
"chr14:68964698-69006817",3.7877533781564,3.98936704138953
"chr14:69007066-69012179",2.10519308902924,2.18719632638954
"chr14:69012441-69030167",4.42695855354143,4.68387973420888
"chr14:69030435-69061102",1.95861615218439,2.02431280193512
"chr14:69062813-69077623",1.62277285571495,1.70700299772517
"chr14:75928333-75935893",1.91667535573524,2.02549554149336
"chr14:76429930-76431831",1.64075704657478,1.82711601840124
"chr14:76433165-76436922",1.86096896855277,2.0411072029503
"chr14:91720369-91724543",1.5872680957038,1.90027629907885
"chr14:91826155-91844885",1.9404086878545,2.32067571262884
"chr14:91976998-91988337",1.68442728666049,1.83454526793994
"chr14:100486124-100519040",2.96474430688424,3.05272124921385
"chr14:100519425-100531515",3.90015182889446,4.12176306367959
"chr14:100564182-100568541",1.96324942816399,2.30471849912543
"chr14:100568862-100572261",2.33524508657085,2.63472655643567
"chr14:100590039-100592944",3.14234500457104,3.415725848458
"chr14:100599216-100600890",3.26643177138313,3.6085942063598
"chr14:100602405-100603343",3.43034949965364,3.72044845692534
"chr14:100610673-100612656",1.94925036467317,2.18333555530557
"chr14:100616147-100621841",1.83072805444342,1.89879298816227
"chr14:100622154-100625743",1.52096080123095,1.83266757559694
"chr14:105499146-105515628",1.89637391167669,1.97947714511665
"chr14:105518539-105520170",1.63838077774742,1.86397202099611
"chr15:36692656-36729588",1.67122575692061,1.90810856173336
"chr15:39160758-39177571",2.15899980010621,2.29834344520567
"chr15:39883924-39884669",3.90576872397478,4.13875366734127
"chr15:39886741-39887463",2.61720529865768,2.88555159728142
"chr15:44216607-44263377",1.72324564634535,1.71190455153366
"chr15:52513552-52515641",1.74081852366143,2.02472860000911
"chr15:52521610-52524719",1.74564561506357,1.86916833145632
"chr15:52944347-52950227",1.73001328973513,1.96284123136028
"chr15:59225952-59227377",2.12636501813155,2.45179008624863
"chr15:63624112-63630918",1.92843785140795,2.16263241387913
"chr15:63667977-63670854",1.67147939425522,1.9589954095045
"chr15:66905412-66956600",1.56551225489822,1.48154713280121
"chr15:67496586-67498832",1.74735899772398,1.72322792328537
"chr15:68588303-68591028",2.07744673511131,2.08086592811766
"chr15:69355183-69365166",2.65402330041628,2.85068581993488
"chr15:69384807-69386585",3.61625295201626,4.02838735554245
"chr15:69863875-69884368",1.73153561741532,2.11597310073505
"chr15:70633869-70680280",1.62804975047847,1.78410654114758
"chr15:71356428-71389191",3.72037610346159,3.98945260016803
"chr15:71389445-71402483",4.13117323974726,4.38192253169559
"chr15:71407933-71433688",1.90191892678288,2.05016410428386
"chr15:71564604-71631580",2.42735390679369,2.73971359451184
"chr15:74212479-74217511",2.05606893890243,2.21292126397659
"chr15:74220689-74234116",1.61692075560333,1.76882460203876
"chr15:80191567-80199871",1.67068031010382,1.94813828343782
"chr15:80460861-80464391",1.54373995678426,1.89341952281567
"chr15:80470025-80472366",1.56629847133565,1.70580626804994
"chr15:90227279-90229562",2.59827407280357,2.8335083719856
"chr15:90229877-90231068",1.92136117479398,1.8613229120519
"chr15:99456611-99459093",2.19466845649753,2.28949222599524
"chr15:99492037-99495924",2.2653336859744,2.34473108080578
"chr15:99497717-99500190",2.45304973694816,2.37298409972724
"chr16:115137-122411",2.13805919374969,2.23560651726256
"chr16:122729-126152",2.98328165300886,3.26853291919994
"chr16:1344751-1348744",1.95559616897924,2.41897293458079
"chr16:1349267-1355448",1.53996847536909,1.77390476060037
"chr16:1728457-1730238",1.59522934002433,1.59883670801566
"chr16:1730688-1733410",2.10964984030475,2.29284236435928
"chr16:1733721-1735282",2.18985314865345,2.35949445612903
"chr16:1742570-1747713",1.51189105576913,1.39391300440794
"chr16:2077319-2079428",2.25973438869983,2.45080576977579
"chr16:2079883-2082713",2.29604735533337,2.56058608414129
"chr16:2202009-2202721",1.87867057205986,1.78345174082376
"chr16:2885046-2888277",2.94330864909214,3.31466615567642
"chr16:2892845-2902628",2.34910004292833,2.67307918257689
"chr16:3185546-3187067",3.05278154764866,3.00307302733568
"chr16:9197216-9198605",2.02294346917988,1.94877776566291
"chr16:10674655-10721258",1.99933468852132,2.0995892498523
"chr16:11815626-11824401",1.59785614020781,1.81924158706787
"chr16:15826950-15829123",1.82888256250669,1.94147837002622
"chr16:19777521-19800060",1.54917087187557,1.69086491446334
"chr16:23360331-23364022",1.52456578819895,1.94394379991533
"chr16:27227555-27230182",1.63646120419792,1.63982642516867
"chr16:28489298-28490683",1.84511007980434,1.89110373740056
"chr16:28491186-28493326",2.38620068608315,2.47331404716597
"chr16:28495539-28497568",1.51288345310461,1.68977159745671
"chr16:28625700-28631284",2.31728846103404,2.61605711907463
"chr16:31077003-31080052",1.58639448074187,1.72108339736076
"chr16:31086182-31087123",1.77834528572719,2.01059004679774
"chr16:50532241-50582141",1.57797480559452,1.94222371140654
"chr16:67711860-67714552",1.59438685350226,1.65974439862758
"chr16:68936507-68941246",1.52349388240674,1.48004826209113
"chr16:85700328-85701646",1.50353782638366,1.45503780693399
"chr16:85702130-85704134",1.50939134762639,1.79018005644792
"chr16:88039971-88050696",2.58839105766228,2.74156765529754
"chr17:3867836-3880297",1.73529612249236,1.82396171095375
"chr17:10527303-10531743",1.62581210013186,1.80874553093018
"chr17:15143028-15154844",1.51317632350792,1.87764861289503
"chr17:36896795-36902621",1.61198074013557,1.66996034690098
"chr17:36902981-36904032",1.5836141974234,1.5173610793863
"chr17:37831032-37832767",1.98233537412903,2.11540638606476
"chr17:37833108-37839730",2.50792922348506,2.77941019877838
"chr17:37859781-37862902",2.02222549646427,2.4196478595898
"chr17:37869622-37871439",1.78195277073454,1.90778887360877
"chr17:37874010-37875940",1.65996134176556,1.76922012255109
"chr17:37876650-37879472",2.02418130147825,2.04289302353834
"chr17:38465638-38474433",1.90958392224217,2.27120700527432
"chr17:38487748-38497019",2.97881107389396,3.14654132700627
"chr17:38501668-38504468",1.71169255616853,1.93595818825488
"chr17:38506277-38507539",2.22541094705665,2.28590214519247
"chr17:38508859-38510454",2.10214790692442,2.23348471186616
"chr17:38600436-38609137",1.59959948566701,1.83788517275094
"chr17:38721824-38781114",2.16596382351455,2.03538498907791
"chr17:38794083-38796133",1.70804939981522,1.85125434930151
"chr17:39684660-39705758",1.75011468789968,1.85054502996863
"chr17:40826993-40827819",1.66917615120553,1.82451260252918
"chr17:44012605-44028031",1.59567603700818,1.62158666682118
"chr17:44064561-44067144",2.28583931403618,2.68715364268787
"chr17:44067541-44068726",2.1878127608839,2.64665010312859
"chr17:44077160-44087576",1.83291456860614,2.22428481929307
"chr17:47392679-47394088",1.68633290769061,1.53247264731674
"chr17:48103059-48127613",2.21242094196062,2.13944657353564
"chr17:48543331-48545101",1.54414339801837,1.77631308503861
"chr17:48941624-48943319",2.0267901727013,2.14874724046289
"chr17:60858460-60865741",1.55771868225899,1.88493707630043
"chr17:61916188-61917243",1.53173733375252,1.53803903963518
"chr17:62233694-62238061",1.64189593051894,1.74226698596355
"chr17:64940215-64960926",2.43604712116198,2.77186236297861
"chr17:66281883-66287127",2.18283768314698,2.5579839711818
"chr17:66287809-66302984",1.84607195286659,1.66595960922013
"chr17:66303952-66326017",1.76363335614712,1.71872903485856
"chr17:66366765-66381105",2.92543222507824,3.18189512599358
"chr17:66391434-66396197",3.18058107014562,3.48419660060508
"chr17:66427684-66429505",2.13542189105227,2.3383631700618
"chr17:66430867-66431661",1.67201716146596,1.77393972272439
"chr17:66432720-66436742",1.98610904164659,2.21114743298711
"chr17:66437336-66440534",1.59246493243224,1.99048766473798
"chr17:66440830-66444346",1.76457682466931,2.05697482962388
"chr17:72758412-72759069",1.58389000098304,1.89927381607714
"chr17:72759759-72762975",1.71359017272005,1.88043802129099
"chr17:72952151-72953964",2.00019227102008,2.3996469540445
"chr17:75859212-75875009",2.21407648466303,2.54451610299214
"chr17:76028023-76037028",1.76222641588189,2.09237306573362
"chr17:76994468-76996082",1.76480952358758,2.197044039238
"chr17:76996452-77001354",2.08591861755437,2.50384801565406
"chr17:77002395-77004045",2.47390156380075,2.89352306812228
"chr17:77784673-77797151",2.41638978564928,2.48034480469064
"chr17:77809611-77811445",1.9595269342905,1.76053238404286
"chr17:77811801-77812710",1.63757130329565,1.52451429567814
"chr17:80051747-80053096",2.05653901910159,2.3597993388638
"chr17:80292050-80304767",1.79190029545678,1.89479590408479
"chr18:392318-423644",2.37552182616877,2.62310281891112
"chr18:13278475-13331861",1.85845704607873,2.08012294493137
"chr18:13423792-13425831",3.18037006202371,3.54267619354036
"chr18:13491687-13500540",1.69000119715134,1.93054849667664
"chr18:13522987-13525977",2.53276467251652,2.76982773659346
"chr18:13526787-13542191",2.05963664361086,2.16733789607128
"chr18:13585552-13593005",2.42610485321314,2.74992998088755
"chr18:13605371-13611013",3.13323829321762,3.43732829423383
"chr18:13616258-13620767",3.75623655216728,4.07970427615258
"chr18:13621370-13641657",2.52817491668226,2.98812135015393
"chr18:13643511-13644714",2.43051455509384,2.79140317712436
"chr18:20774604-20776713",1.58296358818434,1.89744229522041
"chr18:20799319-20806839",3.11194859992712,3.21727635084102
"chr18:20807072-20814472",2.15808150239301,2.44984094249313
"chr18:20817309-20832824",2.18401190511674,2.48027810461988
"chr18:33689808-33690863",3.9142298530848,4.03476229929151
"chr18:33696842-33701915",4.79623748433051,5.10847752717373
"chr18:33707079-33708964",3.01024410567264,3.41852402809906
"chr18:33751223-33754348",3.53485100932622,3.54723271635133
"chr18:33758009-33759859",1.79791759117704,1.95189570710909
"chr18:43353867-43368395",1.78142586723539,2.11422033416052
"chr18:45978338-45989253",2.5289067574581,2.94870910119269
"chr18:46448380-46456404",1.57843421572799,1.63095248208526
"chr18:46460192-46468751",1.56375408922889,1.76775841953461
"chr18:46490411-46528152",1.80464747680493,1.8757959384334
"chr18:60796092-60818247",1.66540025392003,2.01997623238286
"chr18:60981415-60985035",1.62295406001701,1.94884562260686
"chr18:72917568-72920216",1.69115017656213,1.8414659554891
"chr19:1078144-1079602",1.92130135505631,2.24123010314049
"chr19:1169042-1173623",2.29330477558322,2.47737446480779
"chr19:3502894-3506171",1.73326270715892,1.92186431638294
"chr19:4718000-4719115",1.58348557151459,1.69141427759003
"chr19:5041362-5046909",1.96469405633129,2.04428128176136
"chr19:5090946-5110533",2.55087325457494,2.77662474346934
"chr19:5113451-5119029",2.64258904683018,2.92122502075776
"chr19:5141614-5143878",2.75555348905896,2.7280968486216
"chr19:8304632-8305270",1.57253267028087,1.55539670982329
"chr19:8306441-8315310",1.75445862845178,1.97944025086877
"chr19:10749091-10751615",1.86894379973434,2.00847819779666
"chr19:14481108-14491213",1.57576972861678,1.58724113016126
"chr19:14629332-14637576",2.29731556228419,2.24230560278548
"chr19:14652230-14655826",2.65318189531366,3.0010949271034
"chr19:38808013-38810384",1.50844070408906,1.53559150009307
"chr19:41307420-41308945",2.06187490474859,2.24386574995112
"chr19:42028449-42037466",2.60714733746676,2.86191321525295
"chr19:42038634-42041445",2.44711503325122,2.70128671254687
"chr19:42722009-42724126",1.7442679970688,1.77906758266926
"chr19:44132042-44143779",1.52948335399498,1.74721280178249
"chr19:45378046-45381380",1.6619581366459,1.69208482331459
"chr19:45382298-45383849",1.97152044909676,2.15752027459301
"chr19:47343013-47348808",1.56197859877894,1.45128264909809
"chr19:47493032-47500654",1.91721647820001,2.02017090742814
"chr19:47501107-47502242",1.5434540225748,1.69530283164735
"chr19:50146063-50147987",1.69725474006128,1.67152203287068
"chr19:55845516-55851121",2.09648512253426,2.22090665547683
"chr19:56663350-56665570",1.5717424555539,1.58638830311422
"chr19:58309553-58310504",3.19984206359111,3.42813426970903
"chr19:58310967-58315109",2.84301977825209,3.22385610599966
"chr19:58315532-58318350",3.26815837632418,3.60304275353529
"chr19:58320571-58324327",3.14822669002559,3.48137673588027
"chr19:58896320-58897667",1.68099916183957,1.73287268854522
"chr19:59029140-59030286",1.81044176659564,1.86475650150217
"chr2:1481476-1488268",1.76668396739467,2.0854295674027
"chr2:1488726-1491493",2.74903490934688,3.09418799186152
"chr2:1507951-1517105",2.99541757040855,3.22502864025771
"chr2:1581622-1583873",2.99741551038423,3.35669411892546
"chr2:1584183-1620839",2.80785776324683,3.06132512302241
"chr2:1621156-1623389",3.30367896530927,3.76136238582665
"chr2:1643294-1647040",1.71028718472334,2.07368287006874
"chr2:10133472-10135334",1.74906203945297,2.05372180852484
"chr2:10136629-10138993",1.66379850619152,2.03706427288091
"chr2:11617467-11657423",1.51002709300517,1.85217017683352
"chr2:11733352-11735277",2.6135059570324,2.91635050357785
"chr2:11775631-11777742",2.34382981422748,2.78430055435348
"chr2:11779035-11780317",1.86584792634366,2.33480284911828
"chr2:38660815-38685679",2.56726991480786,2.97912346760572
"chr2:47394929-47397773",1.70173434906883,1.75384044798332
"chr2:69330987-69350049",1.75649247179638,2.05525361677915
"chr2:69351875-69362027",1.56847839031467,1.77267664201066
"chr2:71348587-71351236",1.619778340112,1.84505212390314
"chr2:72148954-72193545",1.50553749374941,1.99273686606305
"chr2:85610306-85614097",1.65730385516959,1.59978569811579
"chr2:86448155-86459647",1.7731906093761,2.05898739647244
"chr2:98283617-98284327",1.52446431639397,1.63279293172347
"chr2:99388643-99398773",1.95482987123274,2.25663019029749
"chr2:100456731-100500837",1.61173938925705,1.72452241503803
"chr2:100628133-100636424",2.28043643065414,2.6301421408513
"chr2:119988710-119996839",2.23809477291701,2.15993978514403
"chr2:121302002-121311219",1.97260043612916,2.16994476292567
"chr2:129466997-129514311",1.72878712348436,1.93014786653711
"chr2:139247918-139258225",1.9043731315106,2.15353256101793
"chr2:160621285-160623695",1.54341742704388,1.33575905559802
"chr2:163052078-163053980",1.90344561414575,2.17270758167857
"chr2:163059755-163066030",2.2034260324602,2.46714588696545
"chr2:169281062-169297316",1.52449564798807,1.53245849788587
"chr2:174764256-174771087",1.50349050866129,1.52619404532262
