"","ACC","BLCA","BRCA","CESC","CHOL","COADREAD","DLBC","ESCA","GBM","HNSC","KICH","KIRC","KIRP","LAML","LGG","LIHC","LUAD","LUSC","MESO","OV","PAAD","PCPG","PRAD","SARC","SKCM","STAD","TGCT","THCA","THYM","UCEC","UCS","UVM"
"chr2:43231172-43233040",-0.393365060220126,-0.156416313192938,-0.285417758045344,-0.192221481987287,2.29656246936347,1.53331143280993,-0.186700360786276,0.607298697824134,-0.338217872881395,-0.302737078226713,-0.388732122159679,-0.14825524548439,0.0483092671884052,1.85618788588563,-0.277182481256226,0.167994208433151,-0.323812936974464,-0.385488187775127,-0.374580718168192,-0.242386987821154,1.2953526403438,-0.376414472391462,-0.360150976538256,-0.37289518471429,-0.301604529728732,1.2956967954676,-0.0762437693651604,-0.342032570059062,3.50074767606594,-0.159030022600398,-0.0205157447949859,-0.414505776038686
"chr17:79354484-79355577",-0.3369794365568,-0.331656257721372,-0.326915602016529,-0.348056291857179,-0.174669872093241,-0.345887698021657,-0.348838159302532,-0.336665821417303,0.697629983763938,-0.36196999276709,-0.313309103652088,-0.339844784954462,-0.362383973968689,-0.185034769328598,2.22345358455725,-0.314093774635268,-0.263711005430223,-0.304995305201274,-0.136553189004211,-0.367599948953765,-0.296993106235447,-0.0439214880798076,-0.229547919506541,-0.281302692692278,2.78597361244126,-0.34461332282431,-0.267746152268181,-0.330979092677044,-0.350587315130003,-0.339328661449411,-0.108620116440713,3.48994963656775
"chr22:38367405-38368137",-0.492004752162313,-0.423562225129088,0.53662935422475,-0.458865774823138,-0.490337869485778,-0.421913213469788,-0.428782350515179,-0.302643248727987,1.16837375926815,-0.325770788228033,-0.446095768205184,-0.405800291662201,-0.476961931936933,-0.354045080888933,1.17161749875457,-0.509661588509953,-0.479078490582988,-0.398052645923713,-0.461321933342968,-0.454472483514187,-0.0454161426022959,0.169287210348663,-0.251513157060008,-0.390210498348667,3.04619279042157,-0.317640435504497,-0.316579206603057,-0.482638924395997,-0.483244578819277,-0.496807091703487,-0.466969337273991,3.31508152700487
"chr5:150595347-150603384",-0.0506812190622301,-0.0783642819148589,-0.0446546113971057,-0.0475645367714305,-0.0239770117799139,-0.114663245951852,2.75611165436394,0.0511756863044445,-0.471931791631449,0.00520178360969413,-0.30950193886863,0.123798359892272,-0.212349786576742,1.61687008161378,-0.390893238755328,-0.179204330849252,0.157090382203813,-0.0590589543270465,-0.00922390213145212,-0.28319958949861,0.076085952037034,-0.274059175303567,-0.230880644417777,-0.112134634310882,0.141390341982452,0.289286639389101,0.0632484225574529,-0.123721300014392,4.16537165117655,-0.20645400844169,-0.299496105530825,-0.367542447319115
"chr11:33724383-33730146",0.344186407083481,-0.27421021950145,0.326944079135524,-0.423649539288015,0.765687387841412,-0.437993146387878,-1.24467062550661,-0.30555153588067,-0.0449410697242999,0.0962631420420707,1.87837842753984,0.914888364172642,0.764585282430663,-3.14030353237669,-0.274301383016311,-0.166997278996516,0.00249247836871877,-0.254347314313916,0.260506714394166,-0.792898345854452,0.791624098192154,0.1006885255375,-0.339374876730419,0.0155367921075322,1.12239081821495,-0.645163117101033,-1.80112819467653,0.448272205401997,-0.445151686135003,-0.821320345753206,-0.985784536660611,1.22803033189314
"chr2:95669688-95690838",-0.477892370331244,0.173004863794526,-0.461643336065354,-0.165062699375629,-0.390460461497697,-0.561945435708112,0.10101840043393,-0.341228466141696,0.00670359215340932,-0.261908736264098,3.31557336627768,0.140757714016252,1.75130545048481,-0.517841106292695,0.498270313142319,-0.53943313852689,-0.187932773832854,-0.34562144933211,-0.497437635695653,0.352507010225638,-0.341646148594383,-0.324253521428894,-0.411311834017885,-0.436530492380942,0.135806227080547,-0.436587101984676,-0.377123963396229,0.825477773088655,2.48254548332708,0.362530844765871,0.322025030383247,1.8197655868118
"chr17:18891827-18906733",-0.320777707597527,-0.259385278419495,-0.282132366543653,-0.189727985129736,0.157947453611681,-0.195347407962622,-0.253223142841711,0.364202060348221,-0.34863616714729,-0.0830497875057595,-0.296773087579703,2.03416329999218,1.03409071831996,0.875099759416657,-0.344482138083329,-0.14701091979454,-0.288540318986036,-0.210239342330857,-0.284820434410421,-0.315756707381015,-0.263139612889889,-0.329014262707742,-0.295153442712298,-0.309229550475221,0.722029976461271,0.0260903305911508,-0.21258631298845,-0.299688055076806,-0.281685363167073,-0.300884610761107,-0.301044244917283,4.25695384437548
"chr16:1208074-1209448",2.96300910351797,-0.364568691660344,-0.112793096892315,-0.307590836803959,1.48017332267605,-0.338488218700242,-0.400011144434699,-0.363570235226057,-0.0235590766538311,-0.383211140032031,3.45525592079072,0.660037898925615,0.827778705351782,-0.390913151607918,0.262319573418187,-0.104584978920108,-0.264953955941637,-0.374817813283762,-0.109510616955189,-0.236049207519385,0.268450834654723,-0.212263936432822,-0.076271766448019,0.1638563610403,-0.364972465807939,-0.286090567016058,-0.307286597592354,0.92555581718621,-0.369436251221075,-0.373470986059563,-0.164291764437374,-0.246199670330906
"chrX:45624802-45627683",-0.444830503010167,0.0896237392982664,-0.330439992477272,0.138934208171172,-0.328377314197773,-0.00216393606948935,-0.00697200431148109,0.867486182431671,-0.281465942049014,0.0622432494896577,0.803232384559904,-0.0327710872552557,-0.265036756105127,4.78960757371036,-0.206551604030906,-0.463714963687587,-0.102935468658701,-0.0377569914697482,0.135565752805989,0.128771429574592,0.292989680380406,-0.338734426546668,-0.0961595596464997,0.0210836941834068,0.102691713059284,0.476543360357017,-0.406705225628006,0.766049263188647,-0.202744862923751,-0.297875347563702,-0.233364429403044,-0.404249009383511
"chr10:128335306-128358710",-0.321417844401066,-0.2908368245787,-0.122747333392769,-0.327012812953377,0.035467617726517,-0.338085619495429,-0.266763245201423,-0.27833508588449,0.545640185174469,-0.269146935047627,-0.26178557565498,-0.315124644796046,-0.27872655939779,-0.346973827210728,1.05101871376292,-0.304828874191605,-0.298922137883691,-0.142660939867274,-0.333204259914269,-0.343923108353344,-0.287836646667131,-0.297971686535915,-0.320962088870784,-0.189047685929091,3.05188734186568,-0.304763506523209,-0.332719726457626,-0.0654020400692456,-0.187308780611297,-0.274853059007371,-0.117617267947054,3.66567605558357
"chr17:27524903-27530341",0.580656559818518,0.392779536993345,0.395327110993118,0.222743592391391,-0.0702045106295319,0.503429942939692,-1.66579932723343,-0.360007037257179,-0.0440950327687137,0.133224820672856,1.22721827146738,-0.208702642022377,-0.071867851226057,-4.15185718531029,-0.14548203471611,-0.100106227018713,0.0154312924278213,0.103477242331432,0.0248604250851818,-1.10992570410518,0.0971643137389217,-0.283581583503504,0.12576209755524,-0.0194747865325925,-0.226558337803488,-0.529012969574887,-1.25577952638695,0.558202503403942,-1.08862374001998,0.228238570158623,-0.0618056522377605,-0.0994700555732813
"chr14:29238970-29241810",-0.337606649630182,-0.290625002848394,-0.308884980038265,-0.290467347715176,-0.339560222070433,-0.304765610283474,-0.170792291849883,-0.240873915381082,2.90499850954871,-0.206915894142805,-0.336760954380365,-0.297356288424052,-0.338510287881899,-0.351630624044354,2.7879262907418,-0.32957482708712,-0.304026820975587,-0.278893170543391,-0.194281824763685,-0.277677966475012,-0.340297093248566,-0.300200118861897,-0.327381098600796,0.0964964077765244,-0.221193609841984,-0.329194037085522,-0.171985635754737,-0.288186908474827,2.62419812196914,0.338970604347995,0.786764982327728,-0.331999551166787
"chr22:38374242-38379264",-0.379492955323857,-0.36186524970979,0.0917382831556406,-0.37722406105464,-0.339704465696987,-0.33336513923849,-0.353287653589085,-0.0950177512225853,0.534040520947919,-0.354792975044068,-0.32253486489592,-0.315865740404395,-0.3367022312026,0.336330833685813,0.987440505809377,-0.369548678230282,-0.329960714794081,-0.316422423054752,-0.36817142684337,-0.234511457586378,-0.166072599643017,-0.115336128721078,-0.307500610622825,-0.277318854950082,3.31639527012688,-0.158719616081374,-0.353274184154711,-0.3430140829793,-0.348877162077062,-0.357371383499014,-0.335928427292067,3.30296809516227
"chr1:167667179-167673801",-0.260608955759359,-0.216374958469894,0.0747514216451444,-0.225367572466225,0.0247763758392295,-0.166963295395775,1.28169361261376,-0.0520412369039775,0.21369560504915,-0.276928105910634,-0.296506475728407,0.593312848353262,-0.086454625561468,4.66680495539106,0.179012422540437,-0.291101146742571,0.263700341560316,-0.0297897053329358,0.096176336775439,-0.363443802968461,0.300468181855836,-0.258356602787136,-0.28856125187525,-0.0313003550080097,0.103723317471383,0.197735431650067,-0.0940068779142288,-0.171550573473778,0.996747600210377,-0.435014383911361,-0.415102650388316,-0.47321970416903
"chr19:8557007-8562548",-0.112748416394442,-0.395232661591905,-0.0674798848291008,-0.267510975601007,0.058795962775737,-0.284786543932914,-0.184628069564637,-0.270324686598845,0.869890360825095,-0.448295675251696,-0.171042689030234,0.312743329169433,0.515790652188014,4.65024331064821,0.882270614356898,-0.496578832563039,0.420672991314513,-0.0200873121341084,0.398290960448359,-0.269652880625918,0.47177389142965,-0.374915248257071,-0.013585265159155,-0.127489757703031,-0.253372707281967,-0.146520263448708,-0.172056715868,0.0519491970452547,0.359844092417526,-0.279459658974444,-0.466263447483025,-0.596885565673571
"chr12:66583312-66590560",-0.301050167083868,-0.183689471338264,-0.0940065093257723,-0.0624782890656878,-0.166556300915731,-0.224228972412331,-0.113244431958581,1.01826839270942,-0.224258219394526,-0.196727492339584,-0.365709546367576,0.0575270462038084,-0.2452909083125,4.66202441890631,-0.0862075111815506,-0.398262919547147,0.367400782699973,0.149352364047418,0.334491949400089,0.0444573937852029,0.49711051666998,-0.226536979292634,-0.226199410690988,0.0894205654350547,-0.144928631637342,1.18557128965619,-0.274198355747842,-0.298469347184792,-0.200926814392041,-0.320226642625476,0.0974493210783857,-0.526709166237081
"chr14:37128106-37130802",-0.287588206771038,-0.139655343514453,-0.184494866354314,0.0651032477475096,-0.27841212672169,-0.285945835583583,-0.136703325930216,0.358871491800143,-0.3060089648476,0.60945098288051,-0.318238055715278,-0.28783457567323,-0.301934390340944,-0.324145750647613,-0.305437968621305,-0.31496515084151,0.324685830897932,0.412799643858927,-0.297313376651531,-0.280978908667303,-0.276723861648407,-0.310004424254367,-0.0731202771681948,-0.158641554723986,-0.2439560758289,-0.190267607816279,-0.2136065591366,0.255148342419743,4.79338175083176,-0.0402838595428391,0.327827710409544,-0.324145750647613
"chr9:75766940-75769014",-0.57014104144874,-0.0643628320383082,-0.249202652196913,0.454485337240106,-0.588716845081592,-0.369181437419805,-0.572707235298116,2.03588677634902,-0.322032831876908,0.86595196685165,-0.463518522224024,-0.0385328470317343,-0.224930063371996,3.92046173783115,-0.482059983061259,-0.615822721948216,-0.0281915791965676,0.15937192324842,0.205935469160288,0.195305696199904,-0.0364117004853917,-0.518778068599459,-0.278497169193052,-0.350528923123538,-0.16396097341677,0.413585216501839,-0.535420347130947,0.874529522332703,-0.47359100629706,-0.290459378295158,-0.513880780269454,-0.645568253820158
"chr10:26825246-26830411",-0.147543982810703,-0.155679164943213,-0.0575605540651588,-0.190292705592913,0.41181001210477,-0.235405925612996,0.734831709289395,0.300847660285794,0.0144787383336179,-0.247018085008334,-0.171929163966075,0.374468623536193,0.269650713222578,4.81076808564126,0.190635535337468,-0.0215422788604594,-0.00174141370658815,-0.190428971266187,0.150968907820274,-0.131785583996681,-0.112585248167641,-0.235063759267542,-0.284068505966681,0.0190809757834415,-0.0846668373531012,0.727072455227147,-0.308383492125305,-0.167828903267283,0.853944435430028,-0.190014272653468,-0.22517859142511,-0.40198385104064
"chr11:1863010-1874100",4.74395484753949,0.473585250464149,-0.218125014855678,0.196317174094685,0.166377547438991,-0.284438051319499,0.112187187407591,0.109071952129425,-0.327765652241947,1.07720011245631,-0.325944644875629,-0.179120695657939,-0.217580371526999,-0.189416705460225,-0.339435151140939,0.16247953162631,-0.18778143114101,0.400597172033412,-0.214207183705308,-0.300418774424836,0.190350129292713,0.0801610513307438,-0.280096464545407,-0.211860907271226,-0.157851514419226,-0.200679664834944,-0.182790023211905,-0.270319281219979,-0.061001511111715,-0.24855902525737,-0.175181399994384,-0.326168328768488
"chr3:196366846-196381298",-0.172248553473173,-0.065141395574843,0.0207789702507163,-0.0950620909762356,-0.23260421633698,-0.106666451890343,0.578914421838432,-0.00188496909012755,-0.259131516785619,-0.112379979772239,-0.224322647453532,0.158535052581656,-0.118577501066885,4.97679364780293,0.065958569961348,-0.206187906117565,0.0982057990687213,-0.0629375328372873,-0.040814541855925,-0.147181430202968,0.00449945961766853,-0.130133978418933,-0.181228044939052,0.016511441992334,0.265072908236122,0.184181724635676,0.184962888216807,-0.140511336417608,0.459070583128886,0.00394759781924286,0.0758649918010761,-0.085071645084006
"chr4:106027351-106037886",0.132612874221035,0.273709526340537,0.244557667741918,0.65299225680176,0.0754053920271215,-0.358005004360221,-0.149099779073021,-1.98621011299098,-2.29924429413158,1.10230514621401,0.042348396717267,-0.0225242697261262,0.227125962071678,-0.265895268602388,-0.011637493624603,0.51827533263248,0.113313004470222,0.547499285686865,0.0626846016150088,-2.35794807206703,-0.0831446545513861,0.0134978273706893,-0.00270611663837959,0.507394645378279,0.339193960795409,-2.1448111210085,1.39485754817839,0.18263495134936,0.178086212962328,0.446519454058374,0.3572142425663,0.495300450828069
"chr2:197019705-197020710",-0.429471842033877,-0.130968208612275,0.028645619771131,-0.177285960159824,-0.15761075946268,-0.0455758383092408,0.652109782016525,1.12660875398403,-0.400323567961933,-0.065691627894732,-0.523263946225459,0.208903031330291,-0.384916499231197,4.39255083531521,-0.0520029477220786,-0.544461260123008,0.487818679266322,0.120752462075197,0.101095869383067,-0.32937609866387,0.207855186331871,-0.566014407172558,0.0246430240092639,-0.12518290805595,-0.214945779543563,0.929820374406324,-0.421019048991508,-0.220911020034609,0.157120399752176,-0.453346501721825,-0.158735877907836,-0.6897990450343
"chr2:68608136-68609574",-0.452801508272108,-0.205599655388295,-0.061783244988644,-0.17410930435526,-0.0911205592635603,0.193898481934901,1.17093356301356,0.363457085809378,0.0644165314617526,-0.0566370577922694,-0.30941499480018,0.331674815792592,-0.0819549741053416,4.61146205308729,-0.164020963325345,-0.293661269982582,0.275597329937598,0.195726495906909,0.441918190025753,-0.209250465784774,-0.0142190296976264,-0.375905372482828,-0.320071293189646,0.0526720522666223,-0.038153887258533,0.656364844255575,-0.0941199322056033,-0.17440008656481,-0.240137191408525,-0.260099940117706,-0.360487022648203,-0.476863265172667
"chr6:24836378-24839219",-0.144432823118848,-0.279460832037686,0.002984701079259,-0.300024157626879,-0.238358480386308,-0.209833184372656,1.24268198393727,-0.0647690415090807,-0.230933751221153,-0.270413610165109,-0.348599258938433,0.333191415588043,-0.0784854364844502,4.65023487673729,0.0310950200789465,-0.336953810881152,0.282530764178551,-0.0875551265082097,-0.00597314075843214,-0.321648639933668,0.104752454413282,0.0792504893797095,-0.0367406146490807,-0.0642723824705743,0.455355036464153,0.309109296673817,-0.0885514314634353,-0.00184510596503573,0.563980008104735,-0.310445370909892,-0.272091563029101,0.289632500394651
"chr19:16265773-16266352",-0.375706971246158,0.271391155435027,0.377667939046646,0.0718455958730322,0.420709305502148,0.674119930799706,1.45239655668901,0.39743724898984,-0.883688756362273,-0.426296304261751,-0.638724961564399,-0.390249231261582,-0.51080873070798,3.69186838296099,-0.931183223716887,-0.474451796802138,0.764761922395744,0.0427342276182686,-0.209411515838526,0.0979682098405926,0.762261223736776,-0.791822663679369,0.419018547722255,-0.72084636118786,-0.307410814381458,0.649158554451091,-0.158061802623139,-0.199674529755203,-0.130085178870729,0.0125980331033324,-0.698909632681406,-0.887431661562649
"chr19:14513774-14515082",-0.378722145047154,-0.0876962461847109,-0.334149611755108,-0.0465343737098382,0.362383887609671,0.913651717174828,0.205703008854877,0.71928100579776,-0.224528169336706,-0.341580039305698,-0.682646213272932,0.322882013590756,-0.156853620142453,4.29183203850612,-0.61555564362402,-0.438376507593164,0.480327943154726,-0.055708330010665,-0.0184770022769423,0.134844702768159,0.449504337041148,-0.63247416408709,-0.551373305866254,0.145932541103228,0.278673883162701,1.08747379658667,-0.208634193613713,0.00805215711569596,0.177970912959884,-0.237128575964867,-0.321532320426538,-0.123896652816398
"chr20:31099359-31108514",0.321676566882457,0.0476313490347666,0.389018263106476,-0.236691590231449,-0.2035731630497,-0.295404892622359,0.109117571635566,-0.25316306010139,-0.284677388105229,-0.282003680817662,-0.12866688747599,-0.28490489902641,-0.285742261742842,0.986937705631002,-0.246414332229465,-0.282596821773919,-0.153702332030398,-0.233128391519825,-0.0535699431192426,-0.0936386141896159,0.108093255782896,2.14423520811663,-0.148794539540457,-0.220755608619239,-0.0994214177711106,-0.186896416279866,0.420217887817953,-0.153496996356248,4.10827976329351,-0.11958230588263,0.475929544863909,-0.438483958259646
"chr8:130903001-130906633",-0.397040983045078,-0.168154904685738,0.306788561070912,-0.217302388343035,-0.0726564179087537,-0.0631587855466003,-0.144343366621477,1.58617212954561,-0.34257092785053,-0.145211612355566,-0.258189537118746,-0.0542416103169126,-0.166809592212222,4.16685902154929,-0.1589124668467,-0.37057080961644,0.02255253835465,-0.0954659316936866,-0.282690308995712,0.318889925439892,-0.0661373666043831,-0.34160166018904,-0.313678133366338,-0.363157553883685,-0.210275663646595,1.36582844822536,-0.246901879162438,-0.256670662473039,-0.410128623368015,-0.260074305314119,-0.368711897637914,-0.339148964441498
"chr2:113978154-113983074",-0.430366381298203,-0.367563513657855,-0.473420490521101,-0.0540475183439353,-0.212070499500646,-0.406059117665292,-0.510706427611793,-0.246508384082464,-0.534451180976569,-0.451052403621079,1.4513854454686,1.51786629691801,2.0077298902575,-0.477161345742536,-0.561884472575893,-0.50062768667921,-0.431119362831926,-0.455200169416245,-0.36402169426803,1.468619282692,-0.290031070582539,-0.55872654030908,-0.534629987573522,-0.465651058513158,-0.480081591178789,-0.364092895257242,-0.450079791081198,2.37052085193497,-0.546624009438513,1.46228430694204,0.530284147122239,-0.558193517074832
"chr2:33789917-33790617",-0.234941808732207,-0.258866321499856,0.161465387123833,-0.536290270761702,0.239287934776639,-0.369542480574979,1.64159069077748,-0.124846729752167,0.269449477724351,-0.468131156620713,0.335668790157067,1.16979010483812,0.00654731674918172,0.365965306754933,0.0450257424885584,0.178785869196844,0.0927577382587034,-0.356682276205629,-0.0132045764732975,-0.682713007694395,0.134265458573873,0.132873659718909,-0.663031787336142,0.0953138006103488,0.0539182816415453,0.0867113046676387,-0.442658598013434,0.313308358024225,-0.481352814193189,-0.480170264367347,-0.203484489601087,4.11721787709457
"chr9:93637231-93639753",-0.436445413799141,-0.164627634606735,-0.201347263886475,-0.101832331902155,-0.203095832527805,0.0880719741990963,0.54148898886822,1.79107736181902,-0.199642603526321,-0.208080037689485,-0.128495191453157,-0.0678150485367443,-0.256307987165401,3.83056602038414,-0.315828489003787,-0.44867939371202,0.0803394738436654,-0.0240402731353198,-0.187390799229891,1.00482234848772,-0.00336500312088488,-0.450221137734541,-0.373901873923269,-0.343933762701845,-0.290303115664781,1.68151918444166,-0.350975182924627,0.085805404541644,-0.0189566065409875,-0.186146605604326,-0.300932742281684,-0.472841682327999
"chr5:116156933-116161125",-0.0770879138864668,0.143108062954517,0.214503108444679,0.281793651735557,0.391341327216676,-0.0706008025736938,0.266433982646343,-2.06842019071161,-1.62270369640087,-0.100366573581194,-0.391860585641165,0.494524994411185,0.708406025117281,-0.316876178990763,0.430120059405054,0.242702771721793,0.283736015053798,-0.00892924504166043,0.367692583215581,-2.16793464249573,0.138920442396513,-0.0614847092453711,0.0945676989653463,0.376047016136583,0.739528926221637,-2.10977676524374,1.54731631977824,0.129062110591875,0.339139937951055,0.221692849317349,0.480857838052717,1.41335264077914
"chr10:73521883-73533015",-0.31538527821082,-0.106541029466148,-0.102630726021215,-0.115534520911825,-0.102781586027616,0.0278124963431623,-0.115956379900581,0.420393469729556,0.0818261319694901,-0.122280578257331,-0.501582531760696,0.472702623252241,-0.189034697934076,4.43998218363873,0.651653951325143,-0.489698796634153,0.155896503604779,-0.0623949204456714,0.731953609270586,-0.143560492515885,0.330728995631358,-0.382031709903126,-0.352803714274234,-0.0443978798932932,-0.214596205846982,0.56331327013334,-0.291524927092169,-0.078216200027715,0.0567176216370939,-0.544980088622764,-0.455971902592641,-0.611900616999021
"chr3:35684023-35685013",-0.301202004883569,-0.354766497646917,-0.268432052628787,-0.390442718217884,-0.348231567455665,-0.391996173070612,-0.389447526878597,-0.391396478488657,1.58145104056447,-0.200809218639251,-0.27788277552173,0.0058952437101571,0.312244389733201,0.0565979223335698,3.01974202541337,-0.0178014152978181,-0.374430090575551,-0.375612834331313,-0.324714630404386,-0.377165591197887,-0.359349078771917,0.00373831599853869,-0.245163699884453,-0.118442634744345,-0.29456104948997,-0.383619266268573,-0.304388160276177,-0.358013779030154,2.98687603204465,-0.346528826373034,0.389346359470057,-0.342840647802888
"chr5:156339423-156346193",-0.380998928421353,-0.221980409378677,-0.231171552548635,-0.397623831589996,0.0719622518532301,-0.182298221598205,1.15399855675283,-0.372965774396694,-0.362895656600281,-0.375900093462405,3.4410254932005,1.85172740111025,2.11423778099331,-0.190234699325632,-0.349588265960985,-0.17303137665798,-0.0608640245816744,-0.300104170988056,-0.0519429170841245,-0.371254215221567,-0.0101068433382284,-0.348608816595813,-0.0750510341124953,0.120341021792417,-0.0540387139637479,-0.294579355262958,-0.305068123171393,-0.000903450310502326,0.626675255008227,-0.341494297625547,-0.359346470094602,-0.467854425220385
