"SE_ID","Z_in_CT","Delta_vs_Others"
"chr1:10359230-10363121",2.44085361118776,2.6396925610278
"chr1:10412894-10419745",2.87162482672052,3.30273663229547
"chr1:10460729-10463028",2.82604789152609,3.03460739282028
"chr1:10464436-10468028",4.23604716200399,4.5140370205876
"chr1:10471709-10472791",3.18107037304167,3.38156572664511
"chr1:10473408-10475249",3.05775309423662,3.34367248145979
"chr1:10475549-10476944",2.68018411742192,3.07902667076436
"chr1:10477666-10478769",1.66872833509427,1.89165086907449
"chr1:10555478-10576985",4.15221520825419,4.44208603536399
"chr1:10577288-10595845",3.08403464715541,3.0623376337142
"chr1:10596729-10617498",2.51990963349718,2.63273408666521
"chr1:10684594-10687229",1.59978285435051,1.52026008397423
"chr1:11232785-11249298",2.62310976777769,2.60609382634703
"chr1:11796392-11804490",3.78494413383606,3.87405295233387
"chr1:11804725-11805758",2.76304910372998,2.74417691538642
"chr1:11856556-11860169",2.22564344222276,2.46001230911618
"chr1:11860479-11861118",2.13047978477606,2.50971049922433
"chr1:11995012-12004479",3.38044503891222,3.77305916781448
"chr1:12059252-12061358",2.7458038255068,2.84321491157399
"chr1:12062260-12063949",2.18909479943679,2.50797907540074
"chr1:12227326-12248753",5.06394632717184,5.31084296504385
"chr1:12254775-12261924",3.01776521635134,3.23498585717581
"chr1:12262328-12266697",2.33205936868857,2.66317798378755
"chr1:12476980-12515954",2.9567533511611,3.04846163128992
"chr1:12539028-12557180",3.15789567783246,3.45710618230002
"chr1:12572199-12587666",3.04073106786125,3.2315506999653
"chr1:14042209-14057395",3.37640499063448,3.75794066327507
"chr1:14076082-14095434",4.81323073574586,5.06073261296233
"chr1:14095768-14098121",4.84448590980547,4.99638476185922
"chr1:14109426-14112910",3.65427407598263,3.85122593124842
"chr1:15480550-15490740",1.66738348828982,1.9848254226258
"chr1:15736875-15752267",3.14450230557474,3.46604915075427
"chr1:15756939-15762158",4.34781446662119,4.39224176020319
"chr1:16011213-16042632",4.54729711069173,4.7385757371619
"chr1:16046515-16047724",3.85843494485622,4.02531345495358
"chr1:16049882-16051712",1.56849166006683,1.58949848900725
"chr1:16174745-16194470",2.76816124952228,2.71829562896389
"chr1:16209081-16235716",4.02153997892685,4.09227564035593
"chr1:16236076-16237292",2.40274608435202,2.76845830445098
"chr1:16275092-16279305",3.1463100942791,3.1943304356868
"chr1:16279568-16296027",4.29182811862471,4.6300377662857
"chr1:16567993-16573234",4.32723240084325,4.51649089784786
"chr1:16696125-16713450",3.83882574321401,3.79515040518712
"chr1:16720077-16721433",3.77171278114336,3.92577651342809
"chr1:19247715-19282062",1.95461474036123,2.29716570914076
"chr1:19408834-19409946",2.39630544390911,2.31702178555805
"chr1:19410245-19410898",2.77351072571472,2.94213104446696
"chr1:19537153-19538420",1.68086024258837,1.59648122373536
"chr1:19669458-19670752",1.9279113621089,2.19428213957143
"chr1:19671028-19671581",1.89809345702944,1.99711125710032
"chr1:19671846-19683029",3.19982489592213,3.39392972818463
"chr1:19684157-19700569",4.006273557044,4.27615616220158
"chr1:19705247-19711899",2.69773784901341,2.7026714946121
"chr1:19712391-19746055",4.34912412579575,4.6113061858495
"chr1:19751263-19775228",2.96532072319299,3.14602633142887
"chr1:19775924-19810278",3.82034357339107,4.17739115087804
"chr1:19924789-19927181",3.47070511876127,3.79771941039971
"chr1:19927898-19934508",2.9184070056753,2.98219843464337
"chr1:19943930-19948494",3.43456034844289,3.50041615226854
"chr1:20082359-20092944",3.16905556206733,3.34573411537366
"chr1:20915876-20931321",3.62115584621034,3.68281235517887
"chr1:20931632-20940235",3.94116659701626,4.24547867594179
"chr1:21573956-21582340",1.87364908915814,2.12592248284473
"chr1:21599504-21605584",2.15106123024321,2.42068873961698
"chr1:21606662-21616463",2.22227008921329,2.44562964056023
"chr1:22075428-22077900",4.1410176488809,4.45158547255578
"chr1:22079712-22082939",4.53775568219812,4.77611375902514
"chr1:22084376-22094662",3.28934217398728,3.2461672475414
"chr1:22380026-22385590",4.93815747490856,5.07965520612703
"chr1:22386279-22390391",4.09014385152121,4.28500209388416
"chr1:22390792-22394733",4.67212676000972,4.86943740919382
"chr1:22395420-22400487",4.64578357392774,4.858955684089
"chr1:22400812-22404822",3.8709857873662,4.11134332784252
"chr1:22408387-22412832",4.07004565275078,4.27702556671807
"chr1:22419537-22427006",4.46223731914503,4.7039169205788
"chr1:23002983-23037232",1.95767004218649,2.11802175616122
"chr1:24102547-24104589",2.67160191796126,2.7080437295311
"chr1:24131115-24133090",1.89863540472318,2.00368019749298
"chr1:24134913-24135677",2.1917523174041,2.21333377925961
"chr1:24746718-24748204",2.9120233713776,3.18118148595773
"chr1:24748700-24759494",3.53268386998933,3.73492819325746
"chr1:24759803-24766562",3.24999107071993,3.43950788641707
"chr1:24787134-24790416",2.91609298275734,2.97748170235007
"chr1:24841157-24855845",2.32831629035987,2.5876678438755
"chr1:24999858-25071748",1.79391632807148,1.7117462897107
"chr1:25072216-25104264",3.05385986192913,3.26546936891001
"chr1:25104570-25119568",2.67945552968049,2.94106698477439
"chr1:25245935-25253965",3.21578584613862,3.39918051669664
"chr1:25256468-25287736",1.52511739756655,1.72220422700838
"chr1:25569296-25569941",1.80331222600977,1.55082615833814
"chr1:25678284-25679273",1.66308772507254,1.55738066653379
"chr1:25679565-25683184",2.7904137925103,3.03205512745542
"chr1:25683444-25687051",3.17162068892986,3.1407187270356
"chr1:25870377-25876352",2.97034399109184,3.25664638073426
"chr1:25876626-25879755",2.22345882486334,2.51284912671798
"chr1:25884020-25889035",1.86631861488582,2.16092713872221
"chr1:26150339-26152023",3.57420078432821,3.81604940765331
"chr1:26153417-26155900",2.63982481594679,2.98592208267268
"chr1:26190452-26197000",1.69222109557378,1.61573859319177
"chr1:26197844-26203887",2.89413533304978,3.00306687440479
"chr1:26303364-26308755",2.4663922071144,2.9058106822483
"chr1:26311119-26314622",1.96162395924077,2.05196608568955
"chr1:26441184-26448228",2.87149826854917,3.11952803866457
"chr1:26612628-26620583",3.19599476519281,3.33795314050018
"chr1:26874181-26877788",2.68334079596717,2.64100013872922
"chr1:26883691-26885198",4.15055059155747,4.31891962039034
"chr1:26885528-26887117",3.35858373639989,3.44478451079698
"chr1:26888254-26897620",4.26456963849353,4.44328643414036
"chr1:27440877-27480374",2.58939213058172,2.8485898821731
"chr1:27674603-27675471",2.62944716973598,2.85867010638088
"chr1:27722418-27730630",4.71048167726622,4.8665422818222
"chr1:27745689-27755171",2.75410019143132,2.95737811346245
"chr1:27755543-27783609",4.07409545942277,4.32309833007569
"chr1:27786193-27816397",4.59812347446373,4.8646181356848
"chr1:27852496-27856771",2.19269418021278,2.49981371142208
"chr1:27861527-27873672",1.70222234791156,1.6838660559765
"chr1:27879915-27884716",1.54757285032487,1.41562913190437
"chr1:27885494-27929808",3.88996567831772,4.20124658067577
"chr1:27948268-27949453",2.87850672543711,3.15763477932288
"chr1:28199276-28202999",4.55985491576953,4.82563959119828
"chr1:28203339-28206055",3.73774836290734,3.92519833987287
"chr1:28206665-28208382",1.82128752724114,2.10474666467689
"chr1:28213296-28217935",4.71019812711293,4.85394303931513
"chr1:28218858-28220423",2.95959883280907,2.99122886244288
"chr1:28221008-28223416",3.24951867124932,3.19413014446909
"chr1:28224318-28233339",3.83802652338555,3.81906637389386
"chr1:28477670-28503003",3.34016669055948,3.27942996084984
"chr1:28837504-28843137",1.67022759904214,1.70693184828877
"chr1:28853839-28856270",3.23700180109029,3.27525787660289
"chr1:29241380-29260456",4.65275411616251,4.8922344699137
"chr1:29479603-29481108",1.66130594979295,1.79322139232961
"chr1:29481522-29485786",3.39994920858255,3.68549827155771
"chr1:29487175-29492302",3.87375013959292,4.06190259157137
"chr1:29493524-29494915",3.16403471589024,3.27920176065761
"chr1:29495251-29508058",3.67242944387155,3.84119206110997
"chr1:31206864-31207920",3.25837617556702,3.56349857481357
"chr1:31208212-31210351",4.03961513813922,4.30833020636938
"chr1:31212884-31214387",3.92468249484167,4.20053532869622
"chr1:31219176-31230406",3.52944442616444,3.71590710692422
"chr1:32101223-32109550",2.53833481143422,2.73585828714526
"chr1:32377527-32378482",1.56924369979784,1.60723085407476
"chr1:32381688-32384471",2.69581374028295,2.93180617507905
"chr1:32385359-32386858",2.69118497996869,2.88920920877726
"chr1:32387542-32389519",2.38165939461915,2.65394975883165
"chr1:32389866-32396434",4.01167874943661,4.34293866300153
"chr1:32396843-32398173",4.1759846310401,4.58890192057697
"chr1:32675060-32676773",2.12574701929677,2.28096922097169
"chr1:32782483-32789980",2.53749423428434,2.62163405440175
"chr1:33613428-33623754",2.75316818397508,2.70508324065267
"chr1:33625645-33630972",1.99426604155329,2.28309006698176
"chr1:33631267-33641909",2.3106670276616,2.45039812617029
"chr1:33802565-33815098",2.17666604081913,2.19520479994976
"chr1:33858466-33895682",1.53338737061207,1.72194173654204
"chr1:35893989-35898991",4.59307918701658,4.78453693155654
"chr1:35906839-35907747",2.42164975499576,2.4349793527234
"chr1:35910004-35913674",3.77301742318771,4.15682179864581
"chr1:35921942-35925806",3.2123243929116,3.49721810698663
"chr1:35926138-35928122",3.13170132893142,3.33133198687518
"chr1:35928414-35932109",3.42241832560696,3.68942926142998
"chr1:35999142-36019851",2.92875220284198,3.10693264547608
"chr1:36274136-36282383",3.73587398172716,3.99786963822356
"chr1:36282748-36288363",4.25695038561336,4.56706459948933
"chr1:36292536-36296928",4.0031577093324,4.2312216519193
"chr1:36301694-36306666",4.69198130995353,4.91414701152471
"chr1:36316896-36318989",2.66161924382579,2.88343607550587
"chr1:36323591-36335309",2.85656429252926,2.91153216231819
"chr1:36606699-36614593",1.59651598753345,1.78820808569272
"chr1:36622991-36636472",4.67284120575942,4.8491044756478
"chr1:36639180-36640399",2.29532035235214,2.38214236214817
"chr1:36640709-36641700",1.60298931946302,1.42382728878755
"chr1:36691164-36707399",4.60700079837389,4.87908283632324
"chr1:36707857-36724883",3.74593984675823,3.75722503238485
"chr1:36725185-36748034",3.56567141903409,3.82949301533031
"chr1:36748401-36751869",1.60752152329767,1.66987108328823
"chr1:36762471-36766387",3.01817407377012,3.10174629818059
"chr1:36809965-36814201",2.9349706982204,3.0068233666902
"chr1:36814516-36819865",2.82396806483266,3.1586525420111
"chr1:36824538-36826722",3.12754806236711,3.38485467069133
"chr1:36828357-36831472",2.90658374410507,3.21707630360832
"chr1:36831773-36833349",1.76694796696389,2.11049793788037
"chr1:36838475-36851224",4.05866231400124,4.31053561744241
"chr1:37967697-37974461",2.34841301877698,2.69865575112395
"chr1:38336492-38338502",3.44650306603871,3.63545531400141
"chr1:38460292-38462342",2.70984381392681,3.00329088791175
"chr1:38465204-38470929",2.09719614404015,2.28636748405987
"chr1:38478637-38481931",3.10491247610087,3.12958341286237
"chr1:39457372-39463743",2.13549847877399,2.23892216889578
"chr1:39464083-39466544",3.46039990440837,3.49752494495596
"chr1:39466878-39468295",1.53122447889162,1.74771610118482
"chr1:39541434-39546888",2.23604136640894,2.30032535112611
"chr1:39571489-39586512",2.40624929638987,2.50310112518839
"chr1:39672729-39680834",1.65539087514881,1.60649206168331
"chr1:39726312-39734037",1.75809151861847,1.7906261692185
"chr1:39770670-39775142",4.29748539054956,4.37830647614419
"chr1:39825036-39826365",3.17417412420456,3.5134901458951
"chr1:39827449-39833720",4.77454085492376,5.04551972767418
"chr1:39839245-39844033",4.31891812400551,4.60719613312658
"chr1:39854430-39876051",3.55513436716889,3.67627951256112
"chr1:40031150-40032946",3.29596052051215,3.4767226931167
"chr1:40038975-40041331",3.12127675854207,3.28738412587419
"chr1:40313869-40315691",1.73676792773778,1.66383782455122
"chr1:40319840-40322849",3.15366657717946,3.47069429373192
"chr1:40507265-40523018",4.46733419989754,4.66883759759462
"chr1:40533489-40535138",2.30511713258449,2.4013676904521
"chr1:40810682-40827872",2.86382741111474,2.96104938440687
"chr1:40830955-40839269",1.86020611016217,2.05205139910617
"chr1:40840480-40862407",5.07013696531096,5.32591633401881
"chr1:40862662-40872308",4.45608403911658,4.7376180872422
"chr1:40875607-40878588",3.6742364192077,3.87492156339411
"chr1:40878874-40879549",3.72717694158079,3.79757063455678
"chr1:40882868-40887548",1.94742479788282,1.99896336893372
"chr1:41161517-41174929",4.23287899682527,4.50971175881126
"chr1:41178593-41187178",4.911531857367,5.00229183535432
"chr1:41189564-41200420",4.56691177331465,4.62693310626586
"chr1:42314860-42330149",1.64449783438453,1.81344435923722
"chr1:42335401-42383984",3.3077199468338,3.40077941201995
"chr1:43284277-43290007",3.33058645234224,3.19978857642703
"chr1:43291561-43295486",2.63430467063066,2.84888479435474
"chr1:43396977-43408797",2.1571478896434,2.62493533658697
"chr1:43409092-43417261",2.60083591110971,3.01388987245481
"chr1:43417701-43424205",2.63036647034697,3.10276177270644
"chr1:43818543-43820255",2.22661181942231,2.33962044653577
"chr1:44304083-44315872",4.48925827406626,4.67302989827837
"chr1:44324080-44334537",4.76779523560501,4.95851963593442
"chr1:44377427-44385504",3.98821520778083,4.14733754619314
"chr1:44386700-44395591",3.80382824690647,4.00508269977608
"chr1:44925278-45011065",5.39850296944036,5.57782584983844
"chr1:45011324-45079737",4.92915103395763,4.97491242991981
"chr1:45098667-45100810",3.99602204005748,4.06641468585569
"chr1:45102267-45103868",4.78241003473911,4.98802424277091
"chr1:45104187-45108704",4.61464719778191,4.75611244216466
"chr1:45111260-45113880",4.59799909427265,4.73855268350256
"chr1:45178949-45187358",2.63447479318195,2.73188682287989
"chr1:45273057-45274054",2.13001551720441,2.26299537211699
"chr1:46144429-46151148",3.16351654083291,3.4605544706352
"chr1:46321717-46339558",3.5743156322983,3.74458810889207
"chr1:46435246-46448703",1.7158153092591,1.73225924710753
"chr1:46752271-46762314",2.4687382480659,2.6744500281803
"chr1:47144408-47147753",1.78961587581327,1.91651270168528
"chr1:47150916-47152245",1.64767591180169,1.87664993335621
"chr1:47157870-47162123",4.16700731112132,4.37836446769132
"chr1:47256271-47264570",4.34991351232148,4.57177396307103
"chr1:51149444-51171356",3.23853282232348,3.32268286147068
"chr1:51171823-51183886",3.42046801061877,3.38860625711393
"chr1:51971964-51983881",3.83605892681225,3.92497347521742
"chr1:51985100-52001616",1.9457754551666,2.34993055203824
"chr1:52332549-52343555",2.87620423658607,2.9297742050103
"chr1:53094424-53098916",1.6367058417417,1.87615948379883
"chr1:53108774-53122362",1.63782669068254,1.75616165946897
"chr1:54692933-54693828",1.87472165114434,2.08981624289584
"chr1:54694607-54703610",3.43653897299685,3.48846730311583
"chr1:54717633-54721170",3.21239813262122,3.33639935177229
"chr1:54723922-54747011",4.32184231207897,4.6495701247934
"chr1:54753144-54790942",2.31670681296971,2.42891224086785
"chr1:54822591-54867434",3.39234558067815,3.61111947864267
"chr1:55891898-55912574",1.594237185795,1.52460320024498
"chr1:62909091-62910309",3.64930277711455,3.74032971452224
"chr1:65293974-65296422",2.42023172374894,2.56603321351104
"chr1:65301998-65303515",1.77590404125948,1.90809294771359
"chr1:65313890-65316387",2.45514001136278,2.70837856531847
"chr1:65335257-65338953",2.97284888511128,3.13588930364961
"chr1:65408148-65431916",4.25535429740343,4.37369356622955
"chr1:65521161-65523338",2.49333390447059,2.43716910767693
"chr1:65886523-65890886",3.33958049684821,3.54536138530807
"chr1:65891161-65893365",3.36182872402777,3.50804767634559
"chr1:65893792-65895445",3.63777797756892,3.7639897253255
"chr1:65896086-65897386",3.62803525650361,3.70276552070952
"chr1:66798403-66819965",3.26145454632843,3.58927125595637
"chr1:66821403-66826009",3.40515740485761,3.70030789817807
"chr1:66834752-66837896",2.0062568524409,2.23153396433736
"chr1:67236679-67240629",4.83452732189936,5.09478082791673
"chr1:67392025-67394470",2.69356731304826,2.8302781170295
"chr1:67883967-67885348",2.97166325951095,3.23004501900284
"chr1:67886348-67889783",4.07878032249783,4.22488968951647
"chr1:70671563-70684172",3.94964314827484,3.98664865013811
"chr1:70687622-70688349",3.62472390011309,3.77980700099701
"chr1:70688581-70694005",3.99166956463359,4.24173610304086
"chr1:70694510-70695647",2.62477747499818,2.7908918438864
"chr1:70698160-70700279",4.77242109824974,4.90191590556516
"chr1:70705303-70710267",3.71791596201277,3.95579051200496
"chr1:70710598-70712313",2.63396503709606,2.97806010092584
"chr1:70712932-70713977",2.06366624998359,2.16757865641962
"chr1:77857313-77876566",3.5113587119346,3.7008097919615
"chr1:78355324-78371056",2.17318994845029,2.15500672201418
"chr1:78415085-78420840",4.26438768744295,4.46876051300809
"chr1:78421243-78422157",3.51094047212376,3.60139036697576
"chr1:78422485-78425769",4.38295030558197,4.70227619837994
"chr1:78426570-78428355",3.30571161220974,3.60879990897008
"chr1:78433987-78434606",3.52988864333593,3.74387377861141
"chr1:78434868-78435509",3.75852727969334,3.90735460084647
"chr1:78435799-78444469",4.51936918947345,4.74349234531106
"chr1:78446106-78446789",4.23905614794373,4.33401476902096
"chr1:78447086-78458338",4.03044211115538,4.15071887600373
"chr1:78458650-78469930",1.91149571366987,1.99049480264594
"chr1:78471105-78474511",3.18571480618154,3.51974244940069
"chr1:84630796-84638912",3.66608975179328,4.00484331614438
"chr1:87181648-87185090",3.75895346635677,4.03898174834843
"chr1:87190188-87193986",3.63369584512398,3.89990849325464
"chr1:87194224-87195671",3.34064016255452,3.58826286158717
"chr1:87195894-87199827",3.1187346269667,3.2228271876028
"chr1:87204478-87207791",3.77256948230345,3.92543975402788
"chr1:89587766-89591446",1.85690526656085,1.90558482455647
"chr1:89733309-89734312",3.3648210078192,3.53147475400143
"chr1:89980722-89990295",3.01674433741918,3.04235638187629
"chr1:89992645-90015374",3.67616702022394,3.83617130569237
"chr1:90024695-90033700",2.28466766186974,2.35937012730076
"chr1:90063863-90090309",2.83483110416422,3.12552632291897
"chr1:90092485-90095184",2.19863987514681,2.49626845638065
"chr1:90095441-90097073",2.01593096583752,2.35349143080016
"chr1:90152270-90171761",4.92532017950579,5.10161469157793
"chr1:90287844-90299152",4.12231183954753,4.20175950038942
"chr1:90299436-90308507",3.59828847512997,3.6800993192012
"chr1:90312317-90395267",4.61712131635247,4.70073509387007
"chr1:90405806-90423654",2.41661692964757,2.58376293895354
"chr1:92909285-92940219",2.51661988921403,2.77326906127744
"chr1:92941864-92944045",3.65321798922132,3.90878698939389
"chr1:93646539-93648082",3.61627872729333,3.83953189067896
"chr1:93801337-93802834",3.70063750745287,3.81396391387107
"chr1:93806167-93810997",3.16922029042919,3.42554120081572
"chr1:94020318-94027247",2.73799660416255,2.84312695243209
"chr1:100819508-100843002",3.67078176952025,3.80766418437293
"chr1:100859682-100889188",4.95677620617991,5.13629358372046
"chr1:101053087-101092505",2.99500612253432,3.0074489771304
"chr1:101094598-101105945",2.77112850772248,2.7737534049388
"chr1:101388819-101406473",3.09378395150226,3.15129771520363
"chr1:101407651-101422212",4.36277515608476,4.5775806072022
"chr1:101488985-101490426",2.47481967334107,2.49040245352785
"chr1:101491744-101529067",3.31099784131545,3.40526802739224
"chr1:101541372-101542819",3.43670828976966,3.65270570583668
"chr1:101543164-101545845",4.03884461835013,4.24549021220001
"chr1:108417739-108505940",1.5967289355568,1.47554016083458
"chr1:109202684-109203485",1.50251985529823,1.53783651217396
"chr1:109236364-109238224",3.18300536903118,3.30448306817135
"chr1:110527894-110546653",1.70979971570316,2.14133789719088
"chr1:110554079-110554884",2.13409302043332,2.25334581808883
"chr1:110889399-110905370",3.40491868521074,3.67464464275166
"chr1:110906635-110912676",2.00339928643121,2.2186456771696
"chr1:111415970-111422759",3.86032468261461,4.05507212052281
"chr1:111434193-111434867",4.5212156293614,4.73280833052359
"chr1:111435577-111436831",4.22547297836891,4.47865391253705
"chr1:111437777-111439175",4.01642156234707,4.22325916592148
"chr1:111439455-111440192",3.28296054150557,3.42296168559945
"chr1:111440614-111441646",2.70806921309156,2.85375058948838
"chr1:111442650-111448078",4.40875576688154,4.63770748093194
"chr1:111663415-111665138",2.61122645500414,2.54849806342259
"chr1:111665365-111667264",3.53490561905184,3.59733766900954
"chr1:111669016-111670505",3.67673054543331,3.91370195150494
"chr1:111670749-111673946",4.16493482211711,4.42966886684576
"chr1:111674290-111680045",3.22760642116358,3.60663524406901
"chr1:111680308-111681588",3.40898661900532,3.58999200666743
"chr1:111707642-111715660",4.05773520024678,4.19446433604784
"chr1:111715980-111717401",2.22640503830821,2.21211981096736
"chr1:111717685-111720736",2.71914443974254,2.67941193975248
"chr1:112011722-112016314",1.65326050260465,1.77088162175293
"chr1:112170285-112190813",4.22241307147684,4.47945908078377
"chr1:112193259-112217749",4.20107137497162,4.46037228844495
"chr1:113163547-113168428",3.25847486639613,3.60052707996246
"chr1:113220976-113227557",1.70731842328243,1.63010072314498
"chr1:114484181-114493667",5.01776313802518,5.05956420307363
"chr1:114512919-114514346",4.96879732446885,5.24048187050242
"chr1:115263438-115266404",4.38895003281858,4.53054051092575
"chr1:115267008-115267742",3.57881001536548,3.79931734751737
"chr1:115270545-115272779",4.47855344611056,4.55234684702534
"chr1:115280793-115282213",2.30519061947034,2.47856732131516
"chr1:115284394-115289064",4.90948588543311,5.17652930408074
"chr1:117021564-117035545",1.73411508196782,1.96598366289623
"chr1:117037628-117041324",2.26367631511635,2.47559246092088
"chr1:117041934-117057057",2.86035095697168,3.00084236000126
"chr1:117064705-117075458",3.07901782901687,3.19253547198746
"chr1:117087326-117102546",2.48023797261753,2.74562341989878
"chr1:117102833-117113425",2.47786311596404,2.95277814643909
"chr1:118148875-118165364",3.40660078093747,3.61479330109292
"chr1:120491849-120492643",2.85501277881691,2.95336394881623
"chr1:143979006-144013801",2.43974958876392,2.65839893045624
"chr1:150117605-150121273",2.76331232189317,3.16630181870165
"chr1:150123348-150124853",3.4516523258261,3.57583268719097
"chr1:150132360-150136292",1.64337825694224,1.83435115267236
"chr1:150137016-150160492",2.70081080120194,3.09712140206518
"chr1:150534069-150538940",3.32629197520038,3.59088995491248
"chr1:150539436-150541349",3.7266174001184,3.9874259758351
"chr1:150541845-150546932",3.7400327805795,4.09618743047336
"chr1:150568302-150572915",2.15674997925784,2.41197825613201
"chr1:150705721-150720153",3.16980901193738,3.43208042376464
"chr1:150720861-150722382",2.52333049955123,2.7590800554548
"chr1:150730556-150737014",4.18276019666254,4.51499231353941
"chr1:150941894-150944225",1.79543484706101,2.13292011523934
"chr1:150944511-150945499",3.16839317226441,3.52147414778917
"chr1:151171763-151173258",2.63729196103174,2.90878887055086
"chr1:151254971-151257582",1.85689499088471,2.07300791544117
"chr1:151267117-151270801",2.1509896045462,2.18656119601831
"chr1:151289085-151297121",3.14188161309614,3.31870246159716
"chr1:151297493-151298548",2.51774698536369,2.70275136500413
"chr1:151585939-151601700",3.72490135490726,3.97600580934557
"chr1:151602006-151611232",4.8477345251853,4.98942278184286
"chr1:151656021-151664811",1.78187501408876,1.78555643239041
"chr1:152386839-152417220",1.89771999636852,1.94694169827872
"chr1:153701360-153713027",2.26248158686218,2.28872573141275
"chr1:153721331-153723230",4.1300996527662,4.4917219263788
"chr1:153737639-153738851",1.78235785095181,1.85484434825959
"chr1:153782886-153784107",2.90058599873371,3.14631239225758
"chr1:153784708-153785626",2.73573032409768,3.10973993050426
"chr1:153786028-153788649",3.1689739522324,3.08693182348284
"chr1:153898116-153901877",2.0076664866273,2.24337929714715
"chr1:153903640-153904552",1.97372327910684,1.99300045752044
"chr1:153927742-153930437",3.82490969056046,4.10751499618528
"chr1:154131624-154138623",4.30720055465991,4.53271102493549
"chr1:154145777-154148491",3.12677610251576,3.1940738229106
"chr1:154148824-154150490",4.24146096313378,4.5710059741947
"chr1:154150759-154155364",4.43534063883524,4.67621639542938
"chr1:154408686-154417423",4.29235211155667,4.58342222872275
"chr1:154417670-154420501",4.15607640090922,4.47626936981552
"chr1:154422556-154426485",3.23438431727,3.50340396119335
"chr1:154427159-154437510",3.22389911135698,3.4099067852296
"chr1:154558939-154560501",1.98652581437596,2.28864510386455
"chr1:154562985-154569181",3.19740149129705,3.56607980317892
"chr1:154571161-154572553",2.59049614240552,2.7648733754708
"chr1:154903441-154904728",2.07370286803729,2.40615156187228
"chr1:154904991-154908967",1.8986293903418,1.82720940761004
"chr1:154920977-154923605",3.85401378760898,4.09711296763589
"chr1:154924497-154926047",2.97105004733266,3.28450406440798
"chr1:154926333-154928445",4.53701184050264,4.70212465969574
"chr1:154939093-154940046",3.26564633552209,3.39438459959532
"chr1:154943323-154945669",1.72443872154577,1.94468697224936
"chr1:155904291-155911380",3.69218275823051,3.9469813471906
"chr1:155912725-155916530",4.64431507828655,4.87771063560334
"chr1:155917906-155919960",1.93018433057282,1.92996825771132
"chr1:155922719-155924593",2.83355086366357,2.96146067666667
